Date,Sentiment Index
2016-10-13,0.751762131048225
2016-10-14,0.7557886910774902
2016-10-17,0.757029092672195
2016-10-18,0.757917976477219
2016-10-19,0.757995221999963
2016-10-20,0.7606250738214579
2016-10-21,0.7595719559121219
2016-10-24,0.7598417404698319
2016-10-25,0.7607368470538449
2016-10-26,0.7626044248932726
2016-10-27,0.7643179262838287
2016-10-28,0.7629283672265701
2016-10-31,0.7625738518386393
2016-11-01,0.7651142692720754
2016-11-02,0.7667643129973607
2016-11-03,0.7702084729719743
2016-11-04,0.7743179742805117
2016-11-07,0.7767143832527568
2016-11-08,0.7786337249833162
2016-11-09,0.7809230595255046
2016-11-10,0.7838848470886925
2016-11-11,0.784341686198017
2016-11-14,0.789509741858244
2016-11-15,0.7910090447536136
2016-11-16,0.7914650510275285
2016-11-17,0.7925914371878995
2016-11-18,0.7934469984239523
2016-11-21,0.7932425224526123
2016-11-22,0.7917936750818741
2016-11-23,0.7908875928416037
2016-11-24,0.7909216585217864
2016-11-25,0.7903315383091578
2016-11-28,0.7904714197903964
2016-11-29,0.7913392057040198
2016-11-30,0.7930939221335147
2016-12-01,0.7923065545440631
2016-12-02,0.7950878992319752
2016-12-05,0.7946554229801692
2016-12-06,0.7952579510350495
2016-12-07,0.7927902071391344
2016-12-08,0.7923117710420895
2016-12-09,0.7914585483801215
2016-12-12,0.791220266119451
2016-12-13,0.7872420799751985
2016-12-14,0.7840156021290996
2016-12-15,0.781236694109622
2016-12-16,0.7777591195032714
2016-12-19,0.7745846196425779
2016-12-20,0.7735516644530063
2016-12-21,0.7706946761287794
2016-12-22,0.7692243057383588
2016-12-23,0.767914799948255
2016-12-26,0.7632978783138329
2016-12-27,0.7614502815032453
2016-12-28,0.7583973255846792
2016-12-29,0.7568042501953758
2016-12-30,0.7555301493188282
2017-01-02,0.7528178786663
2017-01-03,0.748293734017369
2017-01-04,0.7432853492173221
2017-01-05,0.7384574065602014
2017-01-06,0.7365254007830657
2017-01-09,0.733391850177997
2017-01-10,0.7303993246180949
2017-01-11,0.728228181488872
2017-01-12,0.7270593859697412
2017-01-13,0.7243690209685845
2017-01-16,0.723183599911265
2017-01-17,0.7226009479954763
2017-01-18,0.721850268302249
2017-01-19,0.7207143070972117
2017-01-20,0.7190258196216375
2017-01-23,0.7176933146104247
2017-01-24,0.7167703302120001
2017-01-25,0.713937975549285
2017-01-26,0.7123178352890971
2017-01-27,0.7120760952690839
2017-01-30,0.7143442897523882
2017-01-31,0.7115500834820665
2017-02-01,0.7106542362105985
2017-02-02,0.7115539743832267
2017-02-03,0.7076158162848847
2017-02-06,0.7080681605276373
2017-02-07,0.705535282364983
2017-02-08,0.702768986957282
2017-02-09,0.7000391956602365
2017-02-10,0.6985234947718395
2017-02-13,0.6974960781932109
2017-02-14,0.6994836054472873
2017-02-15,0.6988627549986541
2017-02-16,0.698554417952185
2017-02-17,0.6966482294615899
2017-02-20,0.6958046998617373
2017-02-21,0.6928997697187262
2017-02-22,0.6909557415485841
2017-02-23,0.6872701742186016
2017-02-24,0.6863373170486198
2017-02-27,0.6837325756851926
2017-02-28,0.681223488919402
2017-03-01,0.6805131262480035
2017-03-02,0.6786338244606633
2017-03-03,0.6810228282152719
2017-03-06,0.6804406544993475
2017-03-07,0.6810504725909974
2017-03-08,0.6836691125305352
2017-03-09,0.6859047983002056
2017-03-10,0.6844086877815987
2017-03-13,0.6803741923332116
2017-03-14,0.6831643014269508
2017-03-15,0.680221474767065
2017-03-16,0.67829076951025
2017-03-17,0.6786474722417868
2017-03-20,0.6786328716936045
2017-03-21,0.6798022119901823
2017-03-22,0.6854609626892847
2017-03-23,0.6888169333764553
2017-03-24,0.6889776253854585
2017-03-27,0.6922372928455165
2017-03-28,0.69325794974141
2017-03-29,0.6971440713352606
2017-03-30,0.7012242002332587
2017-03-31,0.7035319876968931
2017-04-03,0.703221019203188
2017-04-04,0.7069212044492912
2017-04-05,0.707465655110677
2017-04-06,0.7100736084893835
2017-04-07,0.710716720514236
2017-04-10,0.7123381722641313
2017-04-11,0.7137286472466715
2017-04-12,0.7138839360036253
2017-04-13,0.7142258062258509
2017-04-14,0.7201923575684006
2017-04-17,0.7231155554165922
2017-04-18,0.724030618742741
2017-04-19,0.7231143076025153
2017-04-20,0.7226050757613032
2017-04-21,0.7229679893540473
2017-04-24,0.7222208551927598
2017-04-25,0.7177708622815104
2017-04-26,0.7191250863518768
2017-04-27,0.7178935830443924
2017-04-28,0.7173479065031172
2017-05-01,0.7025080623565709
2017-05-02,0.7002601787376252
2017-05-03,0.6960515297704815
2017-05-04,0.6922655037298591
2017-05-05,0.6909636370235666
2017-05-08,0.6869552494610476
2017-05-09,0.6836329502362446
2017-05-10,0.6808176445716128
2017-05-11,0.6778238286208649
2017-05-12,0.6756057729326188
2017-05-15,0.6746714220728662
2017-05-16,0.6719806882622992
2017-05-17,0.673057510005441
2017-05-18,0.6748648645967075
2017-05-19,0.6733089873499185
2017-05-22,0.6731662536909422
2017-05-23,0.6737075194327751
2017-05-24,0.6726102618044316
2017-05-25,0.6695599595474997
2017-05-26,0.6607107119691431
2017-05-29,0.6581507256706711
2017-05-30,0.6574554355584206
2017-05-31,0.6582870594890491
2017-06-01,0.6558412816562966
2017-06-02,0.6534917417600519
2017-06-05,0.6537892082236656
2017-06-06,0.6536786972270101
2017-06-07,0.6539752035842237
2017-06-08,0.6538227147481432
2017-06-09,0.6543760813426562
2017-06-12,0.6700229296076206
2017-06-13,0.672893724470478
2017-06-14,0.6718566153302752
2017-06-15,0.6729523960057109
2017-06-16,0.671983600542049
2017-06-19,0.6721669720993715
2017-06-20,0.6741822584926505
2017-06-21,0.6775755899565743
2017-06-22,0.6798826489919816
2017-06-23,0.679879963727775
2017-06-26,0.6802181532050766
2017-06-27,0.6822065219217364
2017-06-28,0.6809069428336167
2017-06-29,0.6826174859508485
2017-06-30,0.6859537780172942
2017-07-03,0.6863614396815634
2017-07-04,0.6884907371191047
2017-07-05,0.6924146949722243
2017-07-06,0.6964814703020465
2017-07-07,0.6981280160583676
2017-07-10,0.6987650426174357
2017-07-11,0.6995976973739757
2017-07-12,0.7006104193573326
2017-07-13,0.7041451643130685
2017-07-14,0.709519204581762
2017-07-17,0.7115703658164079
2017-07-18,0.716702113781329
2017-07-19,0.7163678161620826
2017-07-20,0.7177077686680646
2017-07-21,0.7197652204300988
2017-07-24,0.7228429973290995
2017-07-25,0.7260249390926332
2017-07-26,0.7309177150174975
2017-07-27,0.732078689322258
2017-07-28,0.7348480898400078
2017-07-31,0.7372337956636246
2017-08-01,0.7411988471998483
2017-08-02,0.7413006243768416
2017-08-03,0.7391571068177312
2017-08-04,0.7413147952284835
2017-08-07,0.7408248196844847
2017-08-08,0.7388753959016487
2017-08-09,0.742205926775787
2017-08-10,0.7395385379049502
2017-08-11,0.7403485228751574
2017-08-14,0.7414591227065528
2017-08-15,0.7401397415727842
2017-08-16,0.7391610290233817
2017-08-17,0.739827681338532
2017-08-18,0.7401440674966482
2017-08-21,0.7402580615881909
2017-08-22,0.7395186772826765
2017-08-23,0.7385358149382579
2017-08-24,0.7382627323890611
2017-08-25,0.7364853799058011
2017-08-28,0.7374378915735296
2017-08-29,0.7406995705288018
2017-08-30,0.7446685519590563
2017-08-31,0.7452321557551072
2017-09-01,0.7443647537005709
2017-09-04,0.7432028182325463
2017-09-05,0.7393812653874066
2017-09-06,0.7392081878182271
2017-09-07,0.7408476533358588
2017-09-08,0.7404601566954563
2017-09-11,0.7428471105431877
2017-09-12,0.7403376456076374
2017-09-13,0.7391937614408168
2017-09-14,0.7418773780287304
2017-09-15,0.7421993105057489
2017-09-18,0.745184998176744
2017-09-19,0.7460304454230435
2017-09-20,0.7447421949873387
2017-09-21,0.7431648640626483
2017-09-22,0.7393117296690808
2017-09-25,0.7396619553571961
2017-09-26,0.7397234681243012
2017-09-27,0.737726186839812
2017-09-28,0.7364032439413442
2017-09-29,0.7340453844133843
2017-10-02,0.7320166976341822
2017-10-03,0.7306515832237173
2017-10-04,0.731439260526493
2017-10-05,0.7316404643600616
2017-10-06,0.7314656966700006
2017-10-09,0.7307626845710775
2017-10-10,0.7238366100017863
2017-10-11,0.721543818395064
2017-10-12,0.7203297859161641
2017-10-13,0.7194245950003653
2017-10-16,0.7187216862705892
2017-10-17,0.7222033277473707
2017-10-18,0.7190439755537643
2017-10-19,0.7190836857912002
2017-10-20,0.7193745750097411
2017-10-23,0.7209198342543983
2017-10-24,0.7236421854372836
2017-10-25,0.723997442645576
2017-10-26,0.7237862648809796
2017-10-27,0.7241196631812021
2017-10-30,0.7227244703653453
2017-10-31,0.7227460368893635
2017-11-01,0.7200409046364542
2017-11-02,0.7199600701917959
2017-11-03,0.7193928954378732
2017-11-06,0.7158845677981494
2017-11-07,0.7135161214351291
2017-11-08,0.7145761593545725
2017-11-09,0.716932621974238
2017-11-10,0.7197240326843373
2017-11-13,0.7215308305404395
2017-11-14,0.7244663608099016
2017-11-15,0.7279600072189385
2017-11-16,0.730787057983574
2017-11-17,0.7336830539213501
2017-11-20,0.737882910760256
2017-11-21,0.7391179420833267
2017-11-22,0.7390808879681878
2017-11-23,0.7372983014775221
2017-11-24,0.7368613814020726
2017-11-27,0.7385946548393814
2017-11-28,0.7386017830635281
2017-11-29,0.7416973183206554
2017-11-30,0.7424140160074686
2017-12-01,0.7435223407880991
2017-12-04,0.7409783626701456
2017-12-05,0.7405633206656024
2017-12-06,0.7419274130543698
2017-12-07,0.7425924848661212
2017-12-08,0.7414058790045168
2017-12-11,0.745022060546209
2017-12-12,0.7451564972072695
2017-12-13,0.7475819184202117
2017-12-14,0.751464541210104
2017-12-15,0.7544872465258909
2017-12-18,0.7577607310570684
2017-12-19,0.7589897834473804
2017-12-20,0.7611334133062084
2017-12-21,0.7622062373737797
2017-12-22,0.7619753598116814
2017-12-25,0.757806603842565
2017-12-26,0.7534383883099105
2017-12-27,0.751744055888333
2017-12-28,0.751091469062751
2017-12-29,0.751488124598001
2018-01-02,0.748060448011544
2018-01-03,0.7474539800010682
2018-01-04,0.7472155941930834
2018-01-05,0.7488845490901799
2018-01-08,0.7483132057872475
2018-01-09,0.7460826791964852
2018-01-10,0.7417614380357391
2018-01-11,0.7404385717003792
2018-01-12,0.7374035987987542
2018-01-15,0.7362921613210465
2018-01-16,0.734372041601691
2018-01-17,0.7312953376250135
2018-01-18,0.7271181414261534
2018-01-19,0.7239943837622311
2018-01-22,0.7202940834898393
2018-01-23,0.7165573580704458
2018-01-24,0.7125897963336478
2018-01-25,0.7089067617800999
2018-01-26,0.7045677605107379
2018-01-29,0.7009472809356154
2018-01-30,0.6988264423326127
2018-01-31,0.7004505186841798
2018-02-01,0.6966285484104762
2018-02-02,0.6936342942820619
2018-02-05,0.6975776516102188
2018-02-06,0.7075299135457072
2018-02-07,0.7144172502649293
2018-02-08,0.7147653182116969
2018-02-09,0.7141191970974434
2018-02-12,0.7117454069511462
2018-02-13,0.711261608631329
2018-02-14,0.7147258680596811
2018-02-15,0.7147947818508653
2018-02-16,0.716680429784037
2018-02-19,0.7204002737521649
2018-02-20,0.7215356248643205
2018-02-21,0.7233856706084651
2018-02-22,0.7245642741842788
2018-02-23,0.7268075583827207
2018-02-26,0.7260017575893218
2018-02-27,0.7271680285108073
2018-02-28,0.7304542496440756
2018-03-01,0.7348421488468109
2018-03-02,0.7398370682679913
2018-03-05,0.7439013406246151
2018-03-06,0.7467694043007209
2018-03-07,0.7525774371997023
2018-03-08,0.7549118991334043
2018-03-09,0.7551883436124625
2018-03-12,0.755290030157076
2018-03-13,0.7548422324310557
2018-03-14,0.7540808392553724
2018-03-15,0.7564767561073775
2018-03-16,0.7563852725358795
2018-03-19,0.7516244715178804
2018-03-20,0.7461290959481386
2018-03-21,0.7443937598106762
2018-03-22,0.744460060896593
2018-03-23,0.7451321066420808
2018-03-26,0.7447488148646513
2018-03-27,0.745265456886063
2018-03-28,0.7425408095972303
2018-03-29,0.7450008916879542
2018-03-30,0.7501457880132749
2018-04-02,0.7481180052671714
2018-04-03,0.7484153076969409
2018-04-04,0.7500945900358782
2018-04-05,0.7485936564840685
2018-04-06,0.7481320687769917
2018-04-09,0.7493789237718083
2018-04-10,0.7509856754918711
2018-04-11,0.7492263856561483
2018-04-12,0.7484367747307301
2018-04-13,0.7456922988576324
2018-04-16,0.7452532257432356
2018-04-17,0.7438120965603006
2018-04-18,0.7445301649583738
2018-04-19,0.7443887115207506
2018-04-20,0.7447080224409699
2018-04-23,0.7452513918280184
2018-04-24,0.7467497721974465
2018-04-25,0.7492842699675804
2018-04-26,0.7484425020833645
2018-04-27,0.7485142394049538
2018-04-30,0.747518364278497
2018-05-01,0.7517156669142073
2018-05-02,0.7500937315429488
2018-05-03,0.7471878650079242
2018-05-04,0.7438473080077861
2018-05-07,0.7438735141760997
2018-05-08,0.7426318123560725
2018-05-09,0.743298285187902
2018-05-10,0.7408480031108828
2018-05-11,0.7345629520313501
2018-05-14,0.7345017133859688
2018-05-15,0.7340900285507201
2018-05-16,0.733927932502159
2018-05-17,0.7365549551073725
2018-05-18,0.7379011735171268
2018-05-21,0.7389627939465631
2018-05-22,0.7400722476952484
2018-05-23,0.7407218496598373
2018-05-24,0.7408117691424123
2018-05-25,0.7423811051563332
2018-05-28,0.7434311984351885
2018-05-29,0.745659593522872
2018-05-30,0.7473046504859915
2018-05-31,0.750049730504339
2018-06-01,0.7515595197786236
2018-06-04,0.7553074391063372
2018-06-05,0.7577850953837726
2018-06-06,0.754094206329802
2018-06-07,0.754520498611047
2018-06-08,0.7567871536105462
2018-06-11,0.7610768742054146
2018-06-12,0.7602052469822995
2018-06-13,0.763375037207974
2018-06-14,0.7637173582048582
2018-06-15,0.7631294347066042
2018-06-18,0.7629602155137665
2018-06-19,0.7659531610776626
2018-06-20,0.7685992434719466
2018-06-21,0.7721177894191751
2018-06-22,0.7745179159073663
2018-06-25,0.7780300393314332
2018-06-26,0.7810952145650951
2018-06-27,0.7831530840901522
2018-06-28,0.782736990349554
2018-06-29,0.7826828765322527
2018-07-02,0.7815963318261336
2018-07-03,0.7816459017462403
2018-07-04,0.7848364629250661
2018-07-05,0.7863912836823908
2018-07-06,0.7870263788072451
2018-07-09,0.7891638942515224
2018-07-10,0.7876319615846246
2018-07-11,0.7887853946938794
2018-07-12,0.7903517436912073
2018-07-13,0.7912145103544044
2018-07-16,0.7902262717769268
2018-07-17,0.7864150080730183
2018-07-18,0.7876187477625782
2018-07-19,0.7881652965659809
2018-07-20,0.7869607152898095
2018-07-23,0.7868898386534147
2018-07-24,0.7867522011028583
2018-07-25,0.7854178720014295
2018-07-26,0.785588780804906
2018-07-27,0.7873955520892091
2018-07-30,0.7873503496248162
2018-07-31,0.7857022955370416
2018-08-01,0.7838490255908739
2018-08-02,0.7834995162308402
2018-08-03,0.7813983072977906
2018-08-06,0.7798092527107876
2018-08-07,0.7776272431630122
2018-08-08,0.7797542021512058
2018-08-09,0.7799742596983565
2018-08-10,0.781262728187512
2018-08-13,0.7826385570872456
2018-08-14,0.7829778653818542
2018-08-15,0.7829491965657924
2018-08-16,0.7827371793811873
2018-08-17,0.7847589805662285
2018-08-20,0.7835824956432793
2018-08-21,0.7820063467616005
2018-08-22,0.7802879403577401
2018-08-23,0.779018263097718
2018-08-24,0.7785358752292244
2018-08-27,0.7770964660024244
2018-08-28,0.7778808390415404
2018-08-29,0.7790924878545407
2018-08-30,0.7788843325252188
2018-08-31,0.778934436220839
2018-09-03,0.7772174163623169
2018-09-04,0.7769377153188097
2018-09-05,0.7779978543831938
2018-09-06,0.7808855350997705
2018-09-07,0.7838453061515049
2018-09-10,0.785767902429813
2018-09-11,0.7852814290500558
2018-09-12,0.7847556942758407
2018-09-13,0.7844050821827335
2018-09-14,0.7864057741921981
2018-09-17,0.7860820271834101
2018-09-18,0.7859167069846014
2018-09-19,0.7810670904460699
2018-09-20,0.779445606053242
2018-09-21,0.7765696369938138
2018-09-24,0.7749054904621668
2018-09-25,0.7722382772748064
2018-09-26,0.7728266941067854
2018-09-27,0.7742018410585745
2018-09-28,0.7723900839186064
2018-10-01,0.7722921708105415
2018-10-02,0.7738366685642959
2018-10-03,0.7720181866201958
2018-10-04,0.7719719741248883
2018-10-05,0.7738246790154006
2018-10-08,0.776890610873417
2018-10-09,0.7813748595872652
2018-10-10,0.7835690845873655
2018-10-11,0.7889822927991457
2018-10-12,0.7934279498877899
2018-10-15,0.7935576268237416
2018-10-16,0.7954441608910185
2018-10-17,0.7955537675795872
2018-10-18,0.7968629827445064
2018-10-19,0.7960834527593335
2018-10-22,0.7962569808801938
2018-10-23,0.800018661353809
2018-10-24,0.8038711614008838
2018-10-25,0.8048889170571023
2018-10-26,0.8077887960824874
2018-10-29,0.8113053706249806
2018-10-30,0.8152141161365467
2018-10-31,0.8192124039666377
2018-11-01,0.8227154589316743
2018-11-02,0.8246762065049742
2018-11-05,0.8279495225380422
2018-11-06,0.8310057193774318
2018-11-07,0.8295077976536165
2018-11-08,0.8304102591683353
2018-11-09,0.8322933796173968
2018-11-12,0.8334207042992894
2018-11-13,0.8356607952235695
2018-11-14,0.8388077425929765
2018-11-15,0.8402982955239582
2018-11-16,0.8419312763745861
2018-11-19,0.8430977571301039
2018-11-20,0.8438601245546355
2018-11-21,0.8440162153740522
2018-11-22,0.8431883255842272
2018-11-23,0.8429444612940196
2018-11-26,0.843065839034147
2018-11-27,0.8434601838143507
2018-11-28,0.844929666341288
2018-11-29,0.8447105405781248
2018-11-30,0.8457733226751971
2018-12-03,0.8457435655540271
2018-12-04,0.8446625715861487
2018-12-05,0.844865196901446
2018-12-06,0.8464099945268886
2018-12-07,0.845860353413834
2018-12-10,0.8464933530008576
2018-12-11,0.8470602695586675
2018-12-12,0.8469234413462496
2018-12-13,0.8470041108725672
2018-12-14,0.8490657960675425
2018-12-17,0.8494384420980694
2018-12-18,0.8506309939694252
2018-12-19,0.8540128128677782
2018-12-20,0.85585674571873
2018-12-21,0.8563166688056532
2018-12-24,0.8588211173900251
2018-12-25,0.8568536730236853
2018-12-26,0.8566236205045541
2018-12-27,0.8583270624826387
2018-12-28,0.8589602381661687
2018-12-31,0.8594922374383152
2019-01-02,0.8596295023359211
2019-01-03,0.8599174383378299
2019-01-04,0.8584283040164871
2019-01-07,0.8565849246135089
2019-01-08,0.8569443098557623
2019-01-09,0.8562995404737765
2019-01-10,0.8554830008828738
2019-01-11,0.8562424587445592
2019-01-14,0.855216137287804
2019-01-15,0.8542363898026089
2019-01-16,0.853712954075796
2019-01-17,0.8533533390696171
2019-01-18,0.8513824637859964
2019-01-21,0.8494468320831186
2019-01-22,0.8471351139973315
2019-01-23,0.8444307145260228
2019-01-24,0.8419560106300215
2019-01-25,0.8407576955290363
2019-01-28,0.8393160065424803
2019-01-29,0.8373429405442976
2019-01-30,0.8354965895237374
2019-01-31,0.8325091238452575
2019-02-01,0.8296338114943989
2019-02-04,0.8271196838322343
2019-02-05,0.8241232534919218
2019-02-06,0.8254713699613583
2019-02-07,0.8246527923480809
2019-02-08,0.8226165448554925
2019-02-11,0.8185789134776125
2019-02-12,0.8155924414097953
2019-02-13,0.8110630525231644
2019-02-14,0.8095549823524038
2019-02-15,0.8094760590207608
2019-02-18,0.8112205872322482
2019-02-19,0.809018863351461
2019-02-20,0.8084722963098572
2019-02-21,0.8091748143057733
2019-02-22,0.8038747995364788
2019-02-25,0.8027030611037436
2019-02-26,0.8021300719703213
2019-02-27,0.7973416086964307
2019-02-28,0.795971179283737
2019-03-01,0.7946453822137292
2019-03-04,0.7930361361203058
2019-03-05,0.7906618513584722
2019-03-06,0.7893889786151109
2019-03-07,0.7892400414305629
2019-03-08,0.787574656289407
2019-03-11,0.7846094700233919
2019-03-12,0.783003303997529
2019-03-13,0.780241726248027
2019-03-14,0.7786493253849516
2019-03-15,0.7746613164190004
2019-03-18,0.770295988649152
2019-03-19,0.7649591191777136
2019-03-20,0.7611748566477385
2019-03-21,0.7562527091864013
2019-03-22,0.7536483880676745
2019-03-25,0.7546815088796301
2019-03-26,0.7536994969604534
2019-03-27,0.7539868311349569
2019-03-28,0.7525904030347301
2019-03-29,0.7518442048876228
2019-04-01,0.7473306795663619
2019-04-02,0.7498574808367682
2019-04-03,0.7469295900322024
2019-04-04,0.7442076365566217
2019-04-05,0.7468881664667046
2019-04-08,0.745073027322511
2019-04-09,0.745362133339524
2019-04-10,0.7504702647228649
2019-04-11,0.750459813743712
2019-04-12,0.7490226828513171
2019-04-15,0.7497162856107684
2019-04-16,0.7500612618285394
2019-04-17,0.7503185836365089
2019-04-18,0.7479036900335616
2019-04-19,0.749474775943483
2019-04-22,0.7514813218420553
2019-04-23,0.7513457608817316
2019-04-24,0.7509920867714799
2019-04-25,0.7509853456058795
2019-04-26,0.7544666637496791
2019-04-29,0.7573647516548339
2019-04-30,0.7599995346417132
2019-05-01,0.7630755728421503
2019-05-02,0.7653303479309406
2019-05-03,0.7646747252842849
2019-05-06,0.7656055455857436
2019-05-07,0.767755194541806
2019-05-08,0.7699447439473133
2019-05-09,0.7721718659100678
2019-05-10,0.7725031735161259
2019-05-13,0.7756574240739109
2019-05-14,0.7758542634660028
2019-05-15,0.7791054517680112
2019-05-16,0.7798558212183146
2019-05-17,0.7823924258969186
2019-05-20,0.7841295575852076
2019-05-21,0.7838461014265292
2019-05-22,0.7846492003272303
2019-05-23,0.7859365312816804
2019-05-24,0.7884323103292505
