Date,Executive Board,Executive Committee,None Executive,Significant Shareholders
2016-08-11,43.515358361774744,20.87599544937429,17.633674630261662,17.974971558589306
2016-08-12,47.47203579418344,21.073825503355707,16.017897091722595,15.436241610738255
2016-08-13,47.18934911242603,20.51282051282051,15.877712031558186,16.420118343195266
2016-08-14,47.6545842217484,19.66950959488273,16.098081023454156,16.577825159914713
2016-08-15,48.5486624928856,18.55435401252134,16.33466135458167,16.56232214001138
2016-08-16,48.88392857142858,19.252232142857142,16.517857142857142,15.345982142857142
2016-08-17,50.84080717488789,20.23542600896861,16.53587443946188,12.387892376681615
2016-08-18,51.44855144855145,19.93006993006993,16.833166833166832,11.788211788211788
2016-08-19,53.14512134720159,19.51461119366023,15.948489351163941,11.391778107974245
2016-08-20,52.05772314270444,19.561731694281136,15.392838054516304,12.987707108498128
2016-08-22,55.466237942122184,18.113612004287248,17.256162915326904,9.163987138263666
2016-08-23,53.08201732042792,17.3713703515028,19.40906775343861,10.137544574630667
2016-08-24,50.08976660682225,15.499700777977257,22.86056253740275,11.549970077797726
2016-08-25,49.5560488346282,15.538290788013317,22.807991120976695,12.097669256381797
2016-08-26,50.228079067410036,14.90116573745565,23.01064368981247,11.860111505321845
2016-08-27,49.70572498662386,14.981273408239701,23.113964686998393,12.199036918138042
2016-08-29,49.617903930131,13.646288209606986,23.962882096069865,12.77292576419214
2016-08-30,48.690539818279,13.522180652057724,25.06680919294495,12.720470336718334
2016-08-31,47.627024008933546,13.009491903964266,25.683975432719148,13.679508654383024
2016-09-01,44.58100558659218,12.625698324022347,26.64804469273743,16.145251396648046
2016-09-02,44.11908247925818,13.860419716935091,27.81844802342607,14.202049780380674
2016-09-03,42.582417582417584,14.560439560439562,28.02197802197803,14.835164835164838
2016-09-05,43.9410480349345,14.8471615720524,27.07423580786026,14.137554585152836
2016-09-06,42.31764097258148,16.761510605276772,26.64252457320228,14.278323848939472
2016-09-07,42.518159806295394,17.917675544794186,25.61743341404358,13.94673123486683
2016-09-08,41.35373203523413,17.570700046360688,25.034770514603622,16.040797403801577
2016-09-09,39.77449455676517,16.56298600311042,25.038880248833596,18.623639191290824
2016-09-10,39.294605809128626,17.05394190871369,24.813278008298752,18.838174273858918
2016-09-12,40.14900662251656,16.721854304635762,24.544701986754966,18.584437086092716
2016-09-13,39.62647178237921,17.498984977669508,24.238733252131546,18.635809987819734
2016-09-14,39.43602693602694,18.68686868686869,23.989898989898993,17.887205387205384
2016-09-15,40.671971706454464,17.816091954022987,23.563218390804593,17.948717948717945
2016-09-16,40.35425490951097,17.05814401232191,24.258760107816713,18.328840970350406
2016-09-17,39.898348157560356,17.492587886488774,23.930537907666245,18.678526048284624
2016-09-19,39.6043771043771,16.792929292929294,23.31649831649832,20.286195286195287
2016-09-20,40.38377671173136,14.914958569559527,23.986044483209767,20.715220235499345
2016-09-21,39.41124780316345,14.806678383128297,24.033391915641474,21.748681898066785
2016-09-22,41.76800748362956,14.873713751169317,24.04115996258185,19.31711880261927
2016-09-23,41.91363251481795,15.198983911939035,24.216765453005927,18.67061812023709
2016-09-26,42.208835341365464,15.301204819277109,23.614457831325304,18.87550200803213
2016-09-27,42.734375,13.90625,24.609375,18.75
2016-09-28,43.308270676691734,13.609022556390975,24.436090225563913,18.646616541353385
2016-09-29,42.91938997821351,14.306463326071169,24.037763253449526,18.736383442265794
2016-09-30,43.360840210052515,14.816204051012752,23.143285821455365,18.67966991747937
2016-10-01,43.35454885810558,14.825907899663049,23.17484088356421,18.644702358667168
2016-10-02,44.524312896405924,14.207188160676534,23.636363636363637,17.63213530655391
2016-10-03,44.45354072861236,15.063446582071224,23.4138354482194,17.069177241097012
2016-10-04,46.49371706526145,15.281718686663966,24.037292257803,14.187271990271585
2016-10-05,47.41414977244518,16.011584609019444,23.458833264377326,13.115432354158047
2016-10-06,46.565199506375976,15.466886055121348,23.570547099958866,14.397367338543809
2016-10-07,45.09966777408638,15.573089700996679,24.916943521594682,14.410299003322258
