Date,Director,Officer,Significant owner
2018 - Jun,35.97528210639441,39.01128425577646,25.013433637829124
2018 - Jun,32.75370581527936,40.478905359179016,26.767388825541623
2018 - Jun,29.372937293729372,41.254125412541256,29.372937293729372
2018 - Jun,30.67484662576687,33.43558282208589,35.88957055214724
2018 - Jun,35.60830860534125,37.817342565117045,26.574348829541705
2018 - Jun,35.461801596351194,39.16761687571266,25.37058152793615
2018 - Jun,36.52359370834444,39.64276193015196,23.8336443615036
2018 - Jun,34.017048481619604,40.72988811933937,25.25306339904102
2018 - Jun,36.79345894063278,40.79274795591895,22.413793103448278
2018 - Jun,40.909090909090914,43.63636363636363,15.454545454545453
2018 - Jun,27.027027027027028,48.64864864864865,24.324324324324326
2018 - Jun,39.839034205231385,39.758551307847085,20.40241448692153
2018 - Jun,41.47286821705426,42.42424242424242,16.10288935870331
2018 - Jun,40.27666932694866,43.149773876030864,16.573556797020483
2018 - Jun,38.99191631003329,40.84640989063243,20.161673799334284
2018 - Jun,39.86784140969163,39.53744493392071,20.594713656387665
2018 - Jun,34.61538461538461,35.57692307692308,29.807692307692307
2018 - Jun,34.375,40.625,25.0
2018 - Jun,36.77042801556421,31.420233463035018,31.809338521400775
2018 - Jun,36.87258687258687,34.55598455598455,28.57142857142857
2018 - Jun,39.44223107569721,26.294820717131472,34.26294820717131
2018 - Jun,38.036117381489845,29.119638826185103,32.84424379232506
2018 - Jun,34.81345244351024,30.03152916447714,35.15501839201261
2018 - Jun,36.13707165109034,29.82866043613707,34.034267912772584
2018 - Jul,33.63636363636363,30.82644628099174,35.53719008264463
2018 - Jul,33.45797431311982,31.620874654527718,34.92115103235246
2018 - Jul,34.583333333333336,29.51388888888889,35.90277777777778
2018 - Jul,25.0,30.0,45.0
2018 - Jul,32.96317942723553,28.75511396843951,38.28170660432495
2018 - Jul,34.016139044072006,26.81564245810056,39.16821849782743
2018 - Jul,36.84210526315789,19.298245614035086,43.859649122807014
2018 - Jul,24.285714285714285,24.285714285714285,51.42857142857142
2018 - Jul,36.95458593054319,26.714158504007123,36.33125556544969
2018 - Jul,34.963462619449125,20.685778527262507,44.35075885328836
2018 - Jul,34.155744024672316,22.436391673091748,43.40786430223593
2018 - Jul,34.303534303534306,27.78932778932779,37.90713790713791
2018 - Jul,34.16230366492147,39.09249563699825,26.74520069808028
2018 - Jul,33.33333333333333,38.51851851851852,28.14814814814815
2018 - Jul,32.80632411067194,37.351778656126484,29.841897233201582
2018 - Jul,32.458471760797345,37.50830564784054,30.033222591362126
2018 - Jul,33.02919708029197,30.77858880778589,36.19221411192214
2018 - Jul,32.64495631453534,24.14614773629865,43.208895949166006
2018 - Jul,32.38489394723228,28.297982410760476,39.31712364200724
2018 - Jul,38.3183568677792,27.471116816431323,34.21052631578947
2018 - Jul,17.391304347826086,30.434782608695656,52.17391304347826
2018 - Jul,38.38383838383838,35.35353535353536,26.262626262626267
2018 - Jul,37.73242630385488,33.151927437641724,29.115646258503403
2018 - Jul,36.77236157122575,36.77236157122575,26.455276857548508
2018 - Jul,39.887429643527206,27.842401500938085,32.270168855534706
2018 - Jul,35.586149353358365,26.574885273258243,37.838965373383395
2018 - Jul,33.21167883211679,26.824817518248175,39.96350364963504
2018 - Jul,48.64864864864865,28.82882882882883,22.52252252252252
2018 - Jul,29.03225806451613,28.110599078341014,42.857142857142854
2018 - Jul,35.144312393887944,28.43803056027165,36.41765704584041
2018 - Jul,53.23151837096061,25.608676405489156,21.159805223550244
2018 - Aug,53.177314656645024,25.503928937478648,21.318756405876325
2018 - Aug,50.6436420722135,29.795918367346943,19.560439560439562
2018 - Aug,55.93578369243768,24.714828897338403,19.349387410223912
2018 - Aug,56.09756097560976,22.926829268292686,20.975609756097562
2018 - Aug,60.36036036036037,23.423423423423422,16.216216216216218
2018 - Aug,56.62690523525513,23.989396951623593,19.383697813121273
2018 - Aug,56.21621621621622,23.93822393822394,19.845559845559848
2018 - Aug,41.008600469116494,25.488663017982798,33.502736512900704
2018 - Aug,39.28332217012726,24.983255190890823,35.733422638981914
2018 - Aug,30.42746549983171,20.094244362167622,49.47829013800067
2018 - Aug,23.981900452488688,17.194570135746606,58.82352941176471
2018 - Aug,24.675324675324674,11.688311688311687,63.63636363636363
2018 - Aug,28.05364262413918,30.518303733236678,41.42805364262414
2018 - Aug,30.09138381201044,36.945169712793735,32.96344647519582
2018 - Aug,35.04472967716842,37.670167250097236,27.285103072734344
2018 - Aug,35.4989231873654,31.442928930366115,33.058147882268486
2018 - Aug,34.727112676056336,28.477112676056336,36.79577464788733
2018 - Aug,34.92822966507177,35.406698564593306,29.665071770334926
2018 - Aug,38.297872340425535,29.78723404255319,31.914893617021278
2018 - Aug,39.144845873384156,34.80278422273782,26.052369903878024
2018 - Aug,38.03591058995969,33.19897398314401,28.765115426896298
2018 - Aug,42.3110338835795,32.75412684622068,24.934839270199827
2018 - Aug,41.62679425837321,32.61562998405104,25.757575757575758
2018 - Aug,38.2502543234995,33.97761953204476,27.77212614445575
2018 - Aug,32.142857142857146,38.392857142857146,29.464285714285715
2018 - Aug,34.48275862068966,38.793103448275865,26.72413793103448
2018 - Aug,31.255060728744937,35.506072874493924,33.23886639676113
2018 - Aug,28.081123244929795,31.877275091003643,40.04160166406656
2018 - Aug,32.016008004002,35.317658829414704,32.666333166583286
2018 - Aug,30.66202090592334,31.576655052264808,37.76132404181185
2018 - Aug,35.65436241610738,30.844519015659955,33.50111856823266
2018 - Sep,36.98550724637681,32.231884057971016,30.782608695652176
2018 - Sep,32.91139240506329,35.44303797468354,31.645569620253166
2018 - Sep,35.76158940397351,27.81456953642384,36.423841059602644
2018 - Sep,40.8848737549224,33.240676395645124,25.874449849432473
2018 - Sep,44.367480860371856,39.263580021873864,16.368939117754284
2018 - Sep,42.79741543139491,36.335993918662105,20.86659064994299
2018 - Sep,36.91414350891746,32.22729158025716,30.858564910825383
2018 - Sep,38.0,27.333333333333332,34.66666666666667
2018 - Sep,37.88819875776397,37.267080745341616,24.84472049689441
2018 - Sep,34.40311937612478,33.68326334733053,31.91361727654469
2018 - Sep,34.65485074626866,36.940298507462686,28.404850746268657
2018 - Sep,30.430107526881724,32.365591397849464,37.204301075268816
2018 - Sep,33.572281959378735,36.4794902429311,29.948227797690162
2018 - Sep,34.348355663824606,35.80998781973204,29.84165651644336
2018 - Sep,29.830508474576273,38.983050847457626,31.186440677966104
2018 - Sep,30.833333333333336,32.5,36.666666666666664
2018 - Sep,33.69565217391305,35.02805049088359,31.276297335203367
2018 - Sep,34.93356193741963,37.633947706815256,27.43249035576511
2018 - Sep,33.911368015414254,38.77649325626204,27.3121387283237
2018 - Sep,38.80255941499086,38.20840950639854,22.9890310786106
2018 - Sep,35.01110288675056,40.784603997039234,24.204293116210216
2018 - Sep,50.0,39.39393939393939,10.606060606060606
2018 - Sep,31.693989071038253,44.80874316939891,23.497267759562842
2018 - Sep,41.58480681074001,37.524557956778,20.89063523248199
2018 - Sep,36.40856672158155,38.50906095551895,25.082372322899506
2018 - Sep,35.96608656849621,39.49129852744311,24.542614904060684
2018 - Sep,33.90964863357501,37.702175125488004,28.38817624093698
2018 - Sep,34.93571827836781,40.525433202906655,24.538848518725544
2018 - Sep,38.144329896907216,37.11340206185567,24.742268041237114
2018 - Sep,34.98542274052478,40.39226080042407,24.622316459051152
2018 - Oct,32.56410256410256,36.17216117216117,31.263736263736263
2018 - Oct,35.57737260402057,35.34361851332398,29.079008882655444
2018 - Oct,31.225296442687743,36.231884057971016,32.54281949934124
2018 - Oct,29.513184584178497,32.40365111561866,38.08316430020284
2018 - Oct,29.68359700249792,26.68609492089925,43.63030807660283
2018 - Oct,32.748538011695906,33.33333333333333,33.91812865497076
2018 - Oct,32.17391304347826,38.26086956521739,29.565217391304348
2018 - Oct,29.155313351498634,33.5149863760218,37.32970027247956
2018 - Oct,37.78905809362662,35.81500282007896,26.39593908629442
2018 - Oct,37.37727910238429,34.572230014025244,28.050490883590463
2018 - Oct,30.27127003699137,29.469790382244142,40.25893958076448
2018 - Oct,27.887139107611546,33.79265091863517,38.320209973753286
2018 - Oct,20.388349514563107,52.42718446601942,27.184466019417474
2018 - Oct,30.612244897959183,33.6734693877551,35.714285714285715
2018 - Oct,30.870975792363364,29.997504367357124,39.13151984027951
2018 - Oct,30.959949141767325,33.88429752066116,35.15575333757152
2018 - Oct,35.52800342026507,34.84395040615647,29.628046173578454
2018 - Oct,37.9874213836478,38.36477987421384,23.647798742138367
2018 - Oct,31.036513545347468,29.917550058892818,39.04593639575972
2018 - Oct,30.718954248366014,25.49019607843137,43.790849673202615
2018 - Oct,20.0,23.809523809523807,56.19047619047619
2018 - Oct,28.314606741573034,27.303370786516858,44.38202247191011
2018 - Oct,31.667403803626716,32.86156567890314,35.47103051747015
2018 - Oct,38.44765342960289,31.167268351383875,30.385078219013238
2018 - Oct,44.692433315187806,34.02286336418073,21.284703320631465
2018 - Oct,43.23400097703957,40.107474352711286,16.658524670249143
2018 - Oct,44.20289855072464,44.20289855072464,11.594202898550725
2018 - Oct,40.87591240875913,39.416058394160586,19.708029197080293
2018 - Oct,43.11236483309826,38.081805359661494,18.805829807240247
2018 - Oct,40.864086408640865,41.089108910891085,18.046804680468046
2018 - Oct,36.54198273607115,38.8699973842532,24.588019879675645
2018 - Nov,33.45345345345345,39.75975975975976,26.786786786786788
2018 - Nov,29.34894936272821,38.95969686531174,31.69135377196004
2018 - Nov,31.932773109243694,28.57142857142857,39.49579831932773
2018 - Nov,26.519337016574585,42.5414364640884,30.939226519337016
2018 - Nov,32.66171792152704,32.8384588193708,34.49982325910216
2018 - Nov,34.46421183285064,36.16052958212661,29.375258585022756
2018 - Nov,35.145562960364785,36.899333567169414,27.955103472465805
2018 - Nov,34.37198843559268,41.18213941535496,24.445872149052363
2018 - Nov,35.59263121306917,38.72088981578033,25.686478971150507
2018 - Nov,40.828402366863905,39.64497041420118,19.526627218934912
2018 - Nov,37.27272727272727,41.81818181818181,20.909090909090907
2018 - Nov,38.26140189776554,37.9247015610652,23.813896541169267
2018 - Nov,36.728599867286,38.52023888520239,24.751161247511615
2018 - Nov,35.40753724802805,39.78965819456617,24.802804557405782
2018 - Nov,36.47583643122677,33.76951672862454,29.754646840148695
2018 - Nov,33.67123287671233,28.08219178082192,38.24657534246575
2018 - Nov,22.07792207792208,20.77922077922078,57.14285714285714
2018 - Nov,38.57142857142858,32.38095238095238,29.04761904761905
2018 - Nov,36.08451634202707,31.297457906899968,32.61802575107296
2018 - Nov,30.541871921182267,32.151067323481115,37.30706075533662
2018 - Nov,34.9600709849157,35.27062999112688,29.76929902395741
2018 - Nov,46.706586826347305,36.52694610778443,16.766467065868262
2018 - Nov,40.9606404269513,35.42361574382922,23.61574382921948
2018 - Nov,35.294117647058826,40.19607843137255,24.509803921568626
2018 - Nov,35.15625,38.28125,26.5625
2018 - Nov,39.56091261300043,39.43176926388291,21.007318123116658
2018 - Nov,36.051340128350326,37.37259343148358,26.5760664401661
2018 - Nov,38.149847094801224,40.0611620795107,21.788990825688074
2018 - Nov,37.17034925160371,40.05702066999287,22.772630078403424
2018 - Nov,32.39904988123515,35.843230403800476,31.757719714964374
2018 - Dec,31.84996821360458,32.549268912905276,35.60076287349014
2018 - Dec,29.770992366412212,31.297709923664126,38.93129770992366
2018 - Dec,33.684934648016515,34.57922494840633,31.73584040357716
2018 - Dec,35.758133824432164,36.64825046040516,27.593615715162677
2018 - Dec,38.16901408450704,39.859154929577464,21.971830985915496
2018 - Dec,36.35435282103651,36.09905539954046,27.54659177942303
2018 - Dec,36.56017295219793,35.647369685323085,27.792457362478984
2018 - Dec,39.869281045751634,31.372549019607842,28.75816993464052
2018 - Dec,33.663366336633665,32.67326732673268,33.663366336633665
2018 - Dec,39.04993909866017,31.425091352009744,29.524969549330088
2018 - Dec,44.84914378907312,28.35009513454743,26.80076107637945
2018 - Dec,49.98539293017821,33.36254747297692,16.65205959684487
2018 - Dec,55.25812619502868,31.963033779477374,12.778840025493945
2018 - Dec,51.20274914089347,36.25429553264605,12.542955326460481
2018 - Dec,46.103896103896105,39.03318903318903,14.862914862914863
2018 - Dec,41.80327868852459,45.08196721311475,13.114754098360656
2018 - Dec,49.39974457215837,38.97828863346105,11.621966794380588
2018 - Dec,55.66502463054187,33.09449171518137,11.240483654276758
2018 - Dec,55.021834061135365,32.376793512164696,12.601372426699939
2018 - Dec,53.822525597269625,33.92491467576792,12.252559726962458
2018 - Dec,51.361102000655954,35.42144965562479,13.217448343719251
2018 - Dec,41.48148148148148,36.2962962962963,22.22222222222222
2018 - Dec,44.60431654676259,36.69064748201439,18.705035971223023
2018 - Dec,48.48260547742413,37.52775721687639,13.989637305699482
2018 - Dec,51.515151515151516,43.93939393939394,4.545454545454546
2018 - Dec,50.74626865671642,36.19402985074627,13.059701492537313
2018 - Dec,49.18842625264644,35.00352858151024,15.808045165843332
2018 - Dec,37.90876059749697,39.846588615260394,22.24465078724263
2018 - Dec,32.59668508287293,46.77716390423573,20.626151012891345
2018 - Dec,38.793103448275865,45.689655172413794,15.517241379310345
2018 - Dec,33.53209400210452,43.96953449917322,22.498371498722253
2019 - Jan,35.50440081245769,38.4427894380501,26.052809749492212
2019 - Jan,35.06555804285257,40.55004796929965,24.384393987847776
2019 - Jan,32.976377952755904,45.29133858267716,21.73228346456693
2019 - Jan,33.09572301425662,43.86456211812627,23.039714867617107
2019 - Jan,34.30493273542601,47.98206278026906,17.713004484304935
2019 - Jan,32.804232804232804,46.56084656084656,20.634920634920633
2019 - Jan,36.877394636015325,41.52298850574713,21.599616858237546
2019 - Jan,35.107421875,37.744140625,27.1484375
2019 - Jan,35.45722713864306,38.17109144542773,26.371681415929203
2019 - Jan,35.775862068965516,41.487068965517246,22.737068965517242
2019 - Jan,36.63883089770355,44.780793319415444,18.580375782881003
2019 - Jan,47.27272727272727,40.909090909090914,11.818181818181818
2019 - Jan,27.093596059113302,41.37931034482759,31.527093596059114
2019 - Jan,35.22099447513812,40.055248618784525,24.723756906077348
2019 - Jan,32.67015706806283,41.675392670157066,25.654450261780106
2019 - Jan,32.88119738072965,42.1889616463985,24.92984097287184
2019 - Jan,30.32258064516129,50.32258064516129,19.35483870967742
2019 - Jan,31.364275668073137,48.10126582278481,20.534458509142052
2019 - Jan,32.17054263565892,48.06201550387597,19.767441860465116
2019 - Jan,34.57446808510639,46.808510638297875,18.617021276595743
2019 - Jan,34.449093444909344,46.582984658298464,18.967921896792188
2019 - Jan,29.364127174565084,49.400119976004795,21.235752849430114
2019 - Jan,34.28465530022239,41.845811712379536,23.869532987398074
2019 - Jan,35.445148382794265,46.98232744248082,17.572524174724908
2019 - Jan,32.74695534506089,46.48173207036536,20.77131258457375
2019 - Jan,36.166365280289334,45.56962025316456,18.264014466546115
2019 - Jan,34.07821229050279,48.60335195530726,17.318435754189945
2019 - Jan,31.87682064086558,50.56179775280899,17.561381606325426
2019 - Jan,26.28252788104089,48.51301115241636,25.20446096654275
2019 - Jan,29.782761037140855,48.63349684653118,21.58374211632796
2019 - Jan,29.73895239720184,52.277768298925096,17.983279303873058
2019 - Feb,30.870147255689425,55.42168674698795,13.708165997322624
2019 - Feb,34.67741935483871,49.395161290322584,15.92741935483871
2019 - Feb,33.125,58.75,8.125
2019 - Feb,30.739182692307693,56.82091346153846,12.439903846153847
2019 - Feb,27.3136680927719,55.30285971628012,17.383472190947984
2019 - Feb,30.5481767688964,53.972470417773486,15.479352813330113
2019 - Feb,27.010741419963324,60.361540476814255,12.627718103222426
2019 - Feb,29.44038929440389,58.783454987834546,11.776155717761558
2019 - Feb,30.648769574944073,59.06040268456376,10.290827740492169
2019 - Feb,28.939393939393938,56.060606060606055,15.0
2019 - Feb,30.814524043179585,50.06869479882238,19.116781157998037
2019 - Feb,30.76194983435873,53.17084713677236,16.067203028868907
2019 - Feb,29.72411186696901,54.95086923658352,15.325018896447467
2019 - Feb,27.577639751552795,55.4924578527063,16.929902395740907
2019 - Feb,29.266875798768442,50.517021029394684,20.216103171836878
2019 - Feb,28.59195402298851,45.40229885057471,26.00574712643678
2019 - Feb,30.0,51.52542372881356,18.47457627118644
2019 - Feb,32.57097791798107,50.1577287066246,17.271293375394322
2019 - Feb,33.797505076878444,45.25674499564839,20.945749927473166
2019 - Feb,31.900000000000002,44.166666666666664,23.933333333333334
2019 - Feb,25.995467788928455,36.87277436063451,37.13175785043703
2019 - Feb,32.25225225225225,36.41277641277642,31.334971334971335
2019 - Feb,29.811715481171547,36.29707112970711,33.89121338912134
2019 - Feb,32.400430570505925,36.490850376749194,31.10871905274489
2019 - Feb,26.839099764863956,31.021162243869664,42.13973799126637
2019 - Feb,27.126230975828108,34.59265890778872,38.28111011638317
2019 - Feb,25.59766763848397,32.75024295432459,41.652089407191454
2019 - Feb,27.936411502632648,38.041717294451196,34.02187120291616
2019 - Mar,26.922265212803374,33.44354555047485,39.634189236721774
2019 - Mar,28.209459459459456,34.12162162162162,37.66891891891892
2019 - Mar,27.66884531590414,33.33333333333333,38.99782135076253
2019 - Mar,31.00453172205438,36.046072507552864,32.94939577039275
2019 - Mar,28.174773999139045,43.43521308652604,28.39001291433491
2019 - Mar,28.328306764325724,39.35803532959931,32.313657906074965
2019 - Mar,36.656151419558356,33.50157728706625,29.842271293375394
2019 - Mar,48.392315470171894,30.030333670374116,21.577350859453993
2019 - Mar,45.474137931034484,33.189655172413794,21.336206896551722
2019 - Mar,46.942800788954635,35.50295857988166,17.554240631163708
2019 - Mar,48.82131070249882,34.74776049033475,16.43092880716643
2019 - Mar,41.25170068027211,31.64625850340136,27.10204081632653
2019 - Mar,37.58720930232558,28.604651162790695,33.80813953488372
2019 - Mar,40.463414634146346,31.48780487804878,28.04878048780488
2019 - Mar,40.05763688760807,29.250720461095103,30.69164265129683
2019 - Mar,39.588688946015424,29.30591259640103,31.10539845758355
2019 - Mar,47.55244755244755,26.573426573426573,25.874125874125873
2019 - Mar,45.41314248536109,31.29472999349382,23.292127521145087
2019 - Mar,48.37789661319073,32.4777183600713,19.144385026737968
2019 - Mar,43.153021442495124,35.03898635477583,21.807992202729046
2019 - Mar,31.416837782340863,32.81998631074606,35.76317590691308
2019 - Mar,29.126602564102566,30.60897435897436,40.26442307692308
2019 - Mar,26.39593908629442,29.949238578680205,43.65482233502538
2019 - Mar,20.833333333333336,30.09259259259259,49.074074074074076
2019 - Mar,27.32366512854318,25.082399472643374,47.59393539881345
2019 - Mar,33.68959107806692,26.53345724907063,39.77695167286245
2019 - Mar,34.67122117847993,33.56105892399658,31.767719897523484
2019 - Mar,37.633711507293356,36.11021069692059,26.25607779578606
2019 - Mar,38.814135738577555,32.11592488540588,29.069939376016563
2019 - Mar,39.2,30.666666666666664,30.133333333333333
2019 - Mar,42.04204204204204,28.253253253253252,29.704704704704703
2019 - Apr,38.51741915325731,29.596937978440867,31.88564286830183
2019 - Apr,42.37447207883623,29.98592210229939,27.639605818864382
2019 - Apr,42.94790343074968,29.224904701397712,27.82719186785261
2019 - Apr,49.68589377498572,32.32438606510566,17.98972015990862
2019 - Apr,51.515151515151516,29.62382445141066,18.861024033437825
2019 - Apr,47.2972972972973,39.189189189189186,13.513513513513514
2019 - Apr,63.013698630136986,27.397260273972602,9.58904109589041
2019 - Apr,48.59307359307359,33.27922077922078,18.12770562770563
2019 - Apr,47.127937336814625,37.467362924281986,15.404699738903393
2019 - Apr,42.314758113900794,41.39620330679731,16.2890385793019
2019 - Apr,41.157556270096464,39.228295819935695,19.614147909967848
2019 - Apr,44.18721690991445,35.0276799194766,20.78510317060896
2019 - Apr,47.5609756097561,35.36585365853659,17.073170731707318
2019 - Apr,52.5,25.0,22.5
2019 - Apr,43.90243902439025,35.14634146341463,20.95121951219512
2019 - Apr,45.482110369921166,31.170406306852637,23.347483323226196
2019 - Apr,41.713147410358566,26.055776892430277,32.23107569721115
2019 - Apr,41.76201372997711,22.7116704805492,35.526315789473685
2019 - Apr,35.910224438902745,24.438902743142144,39.65087281795511
2019 - Apr,30.046948356807512,26.291079812206576,43.66197183098591
2019 - Apr,17.24137931034483,13.793103448275861,68.96551724137932
2019 - Apr,38.73626373626374,20.164835164835164,41.098901098901095
2019 - Apr,44.37869822485207,19.8746954403063,35.74660633484163
2019 - Apr,46.73608329995995,21.786143372046457,31.477773327993592
2019 - Apr,44.68163415531837,22.966507177033492,32.351858667648145
2019 - Apr,43.09210526315789,26.242690058479536,30.665204678362574
2019 - Apr,40.65934065934066,30.76923076923077,28.57142857142857
2019 - Apr,34.810126582278485,22.78481012658228,42.405063291139236
2019 - Apr,41.07850911974623,26.60586835844568,32.31562252180809
2019 - Apr,39.97432056494757,30.044939011341746,29.980740423710678
2019 - May,42.8552474459334,30.688602892397505,26.456149661669098
2019 - May,46.58995228739826,28.290766208251473,25.119281504350266
2019 - May,42.62424401788062,26.137260057849065,31.238495924270314
2019 - May,49.46808510638298,26.595744680851062,23.93617021276596
2019 - May,48.369565217391305,25.0,26.6304347826087
2019 - May,46.84194620731339,25.687518887881534,27.470534904805078
2019 - May,44.389321993857784,27.521852114339712,28.088825891802504
2019 - May,40.663101604278076,26.481283422459896,32.85561497326203
2019 - May,44.455271876827126,28.240109140518417,27.304618982654453
2019 - May,42.62086513994911,35.6234096692112,21.755725190839694
2019 - May,49.03846153846153,30.76923076923077,20.192307692307693
2019 - May,43.55400696864111,39.721254355400696,16.72473867595819
2019 - May,45.97463111571318,32.254724307533,21.770644576753817
2019 - May,47.78782112274025,25.88011417697431,26.33206470028544
2019 - May,52.004950495049506,20.804455445544555,27.190594059405942
2019 - May,51.47012330066393,21.81473284856149,26.71514385077458
2019 - May,47.478753541076486,27.988668555240793,24.53257790368272
2019 - May,44.25531914893617,30.0,25.744680851063826
2019 - May,48.717948717948715,28.205128205128204,23.076923076923077
2019 - May,40.47283985364481,28.56740782437377,30.959752321981426
2019 - May,42.802934480141666,27.877561345813305,29.31950417404503
2019 - May,46.104373392135244,24.56817346563763,29.32745314222712
2019 - May,52.349726775956285,23.103825136612024,24.546448087431692
2019 - May,47.94298671849692,23.356009070294785,28.701004211208293
2019 - May,45.562130177514796,23.668639053254438,30.76923076923077
2019 - May,48.08743169398907,34.97267759562842,16.939890710382514
2019 - May,45.36585365853659,27.31707317073171,27.31707317073171
2019 - May,46.16840113528855,25.449385052034057,28.38221381267739
2019 - May,41.97927831368346,25.080385852090032,32.94033583422651
2019 - May,42.09734069242348,30.5569493226292,27.345709984947312
2019 - May,46.7986798679868,30.429042904290426,22.772277227722775
2019 - Jun,46.98795180722892,30.01721170395869,22.994836488812393
2019 - Jun,38.32599118942731,40.08810572687225,21.58590308370044
2019 - Jun,48.634781015209825,27.139453912406086,24.225765072384096
2019 - Jun,47.983486821213084,34.13782153064464,17.87869164814227
2019 - Jun,47.778050576970294,34.76552909403388,17.456420328995826
2019 - Jun,42.02636340139571,35.43551305246834,22.538123546135953
2019 - Jun,32.45637583892618,28.7248322147651,38.81879194630872
2019 - Jun,34.32835820895522,26.865671641791046,38.80597014925373
2019 - Jun,26.70807453416149,19.25465838509317,54.037267080745345
2019 - Jun,37.66195524146055,23.527679623085984,38.81036513545347
2019 - Jun,41.68714168714169,24.324324324324326,33.98853398853399
2019 - Jun,40.981885009188765,24.100813861906012,34.91730112890522
2019 - Jun,44.9271902602053,25.92504177608021,29.14776796371449
2019 - Jun,44.78918058870326,29.48819941660037,25.722619994696366
2019 - Jun,46.62162162162162,33.108108108108105,20.27027027027027
2019 - Jun,44.79166666666667,31.25,23.958333333333336
2019 - Jun,43.988111321264526,31.261821129424476,24.750067549310998
2019 - Jun,44.756864042342045,25.53754548461793,29.70559047304003
2019 - Jun,43.11377245508982,25.12118619903051,31.76504134587967
2019 - Jun,48.94294816101941,25.224442513756156,25.832609325224443
2019 - Jun,53.466609953211396,24.92556358996172,21.60782645682688
2019 - Jun,48.214285714285715,33.035714285714285,18.75
2019 - Jun,34.5679012345679,30.864197530864196,34.5679012345679
2019 - Jun,53.37107565620175,28.255275347400925,18.373648996397325
2019 - Jun,43.71508379888268,32.82122905027933,23.463687150837988
2019 - Jun,44.71771939631079,26.55114589155953,28.73113471212968
2019 - Jun,40.14768752429071,25.767586474931985,34.0847260007773
2019 - Jun,41.99120603015075,24.733040201005025,33.27575376884422
2019 - Jun,41.952506596306065,23.218997361477573,34.82849604221636
2019 - Jun,40.98621420996819,25.848356309650057,33.16542948038176
2019 - Jul,38.7998982964658,27.375201288244767,33.824900415289434
2019 - Jul,37.87661406025825,26.733620277379245,35.38976566236251
2019 - Jul,37.730287398673546,28.8135593220339,33.45615327929256
2019 - Jul,57.14285714285714,23.809523809523807,19.047619047619047
2019 - Jul,40.01382170006911,22.183828610919143,37.80234968901175
2019 - Jul,50.56179775280899,26.96629213483146,22.47191011235955
2019 - Jul,52.0,32.0,16.0
2019 - Jul,49.44863609982589,26.00116076610563,24.550203134068486
2019 - Jul,49.13614374568071,32.2045611610228,18.65929509329648
2019 - Jul,53.62806343104277,28.351753964440174,18.02018260451706
2019 - Jul,65.00981033355134,27.01111837802485,7.979071288423806
2019 - Jul,62.5,26.06132075471698,11.43867924528302
2019 - Jul,52.112676056338024,29.577464788732392,18.30985915492958
2019 - Jul,60.97560975609756,21.951219512195124,17.073170731707318
2019 - Jul,60.82682856316855,25.758889852558543,13.41428158427291
2019 - Jul,56.92599620493358,28.779253636938645,14.294750158127767
2019 - Jul,55.15799256505576,27.04460966542751,17.797397769516728
2019 - Jul,59.571865443425075,23.30275229357798,17.12538226299694
2019 - Jul,66.28721541155866,18.563922942206652,15.148861646234677
2019 - Jul,62.76595744680851,23.404255319148938,13.829787234042554
2019 - Jul,78.78787878787878,6.0606060606060606,15.151515151515152
2019 - Jul,60.12054244098442,26.117528879959817,13.761928679055751
2019 - Jul,50.56852184320766,30.341113105924595,19.090365050867746
2019 - Jul,51.11202635914333,31.30148270181219,17.58649093904448
2019 - Jul,42.817932296431835,31.701738334858188,25.480329368709974
2019 - Jul,33.84541526644263,29.812770043206914,36.34181469035045
2019 - Jul,30.049261083743843,27.093596059113302,42.857142857142854
2019 - Jul,33.33333333333333,42.028985507246375,24.637681159420293
2019 - Jul,35.6718192627824,37.177962742766546,27.150217994451047
2019 - Jul,35.880829015544045,34.6286701208981,29.490500863557855
2019 - Jul,35.077355836849506,34.23347398030943,30.689170182841067
2019 - Aug,42.16303470540759,36.997578692493946,20.839386602098468
2019 - Aug,40.11208967173739,34.34747798238591,25.540432345876702
2019 - Aug,34.73684210526316,38.421052631578945,26.842105263157894
2019 - Aug,40.17094017094017,35.04273504273504,24.786324786324787
2019 - Aug,36.44655235315578,33.23604523896388,30.317402407880333
2019 - Aug,34.66997870830376,34.13768630234208,31.192334989354155
2019 - Aug,33.65465213746857,37.42665549036043,28.918692372170995
2019 - Aug,40.38167938931297,37.07379134860051,22.544529262086513
2019 - Aug,38.26937002172339,37.00217233888486,24.728457639391745
2019 - Aug,44.26229508196721,34.42622950819672,21.311475409836063
2019 - Aug,38.860103626943,32.12435233160622,29.015544041450774
2019 - Aug,41.5929203539823,37.6298576375529,20.777222008464793
2019 - Aug,35.848214285714285,35.535714285714285,28.616071428571427
2019 - Aug,39.26544240400668,36.52754590984975,24.207011686143574
2019 - Aug,39.24784956991398,37.847569513902776,22.904580916183235
2019 - Aug,41.04393541119038,38.30266616597822,20.653398422831394
2019 - Aug,42.91845493562232,35.622317596566525,21.45922746781116
2019 - Aug,41.52542372881356,52.54237288135594,5.932203389830509
2019 - Aug,46.86142913541255,34.938807737860245,18.199763126727202
2019 - Aug,43.5142975549109,34.479900538748446,22.005801906340654
2019 - Aug,42.22129783693844,35.94009983361065,21.838602329450914
2019 - Aug,37.81958514230584,35.648818137964305,26.531596719729862
