Date,ADAS,HFR Equity Hedge Index
2018-10-24,141.828621037,102.994862739
2018-10-25,141.226079024,103.830860001
2018-10-26,143.969200929,103.181987514
2018-10-29,145.231643143,102.790411594
2018-10-30,146.351369101,103.518119056
2018-10-31,145.480187479,104.78814184
2018-11-01,146.989721922,106.253952584
2018-11-02,147.324366281,105.895296764
2018-11-05,147.853545073,105.83205552
2018-11-06,148.390377426,105.980195968
2018-11-07,149.594313925,106.617806315
2018-11-08,150.606166793,106.361376067
2018-11-09,149.474915479,105.607679053
2018-11-12,147.324644015,104.181718956
2018-11-13,147.293890305,103.85858219
2018-11-14,146.971231768,103.473936817
2018-11-15,147.532641984,103.904497065
2018-11-16,147.811589793,103.878507513
2018-11-19,148.45702694,103.285079404
2018-11-20,148.216051201,102.535713982
2018-11-21,148.046625793,103.355251195
2018-11-23,147.911870901,103.334459553
2018-11-26,147.417196506,103.612547762
2018-11-27,147.941198254,102.950680499
2018-11-28,147.087346062,103.963406716
2018-11-29,147.368219247,103.930486617
2018-11-30,147.253489675,104.129739851
2018-12-03,147.038419089,105.067962685
2018-12-04,147.310012272,103.559702339
2018-12-06,147.549036469,102.533981345
2018-12-07,147.145608893,101.823600251
2018-12-10,146.36917697,100.991934581
2018-12-11,147.046369489,100.909634332
2018-12-12,147.184259563,101.501329804
2018-12-13,146.865079254,100.99799881
2018-12-14,145.949971421,100.371650602
2018-12-17,145.206472171,99.7444360755
2018-12-18,144.179298013,99.888244931
2018-12-19,143.797868279,99.4013739864
2018-12-20,143.002177092,98.546317719
2018-12-21,143.169239262,97.9312316502
2018-12-24,142.995759968,97.5500515512
2018-12-26,144.976805176,98.8841818975
2018-12-27,144.834370434,98.9404925939
2018-12-28,144.492289943,99.3779833893
2018-12-31,145.535312922,99.7219117968
2019-01-02,146.086497024,100.112621398
2019-01-03,144.308715567,99.3797160259
2019-01-04,147.110274324,101.03611682
2019-01-07,150.116780326,101.833996073
2019-01-08,152.043089002,102.131143287
2019-01-09,151.578924055,102.51578866
2019-01-10,151.766365383,102.925557266
2019-01-11,153.130677344,102.812069555
2019-01-14,153.397153185,102.26542264
2019-01-15,153.057078321,102.555639306
2019-01-16,154.010859631,102.758357813
2019-01-17,153.722546245,102.967140549
2019-01-18,153.315436765,103.47220418
2019-01-22,152.967965335,102.90130035
2019-01-23,153.391291492,102.777416818
2019-01-24,152.227009445,102.930755176
2019-01-25,152.285578771,103.354384877
2019-01-28,150.716206288,103.100553584
2019-01-29,150.511004457,103.022584927
2019-01-30,149.810880743,103.454877812
2019-01-31,148.0781298,103.630740449
2019-02-01,147.098886291,103.904497066
2019-02-04,146.591113159,103.953010897
2019-02-05,146.762472174,104.319463583
2019-02-06,146.20047627,104.296072986
2019-02-07,147.072367938,103.775415624
2019-02-08,147.59761861,103.764153485
2019-02-11,147.562144719,103.637670998
2019-02-12,145.568763132,104.380972191
2019-02-13,145.575598624,104.390501693
2019-02-14,145.236877757,104.43555025
2019-02-15,144.79136346,104.866976817
2019-02-19,145.596537132,104.698911046
2019-02-20,145.265080538,104.74569224
2019-02-21,145.649337952,104.671188857
2019-02-22,145.431820589,104.855714678
2019-02-25,144.710865773,105.020315175
2019-02-26,145.374297493,105.045438409
2019-02-27,146.003510706,104.984796121
2019-02-28,146.379824381,104.836655673
2019-03-01,146.901920297,105.427484826
2019-03-04,146.924974545,105.18058408
2019-03-05,146.220119236,105.071427961
2019-03-06,146.765105635,104.931950698
2019-03-07,147.529016897,104.614878161
2019-03-08,147.522708124,104.490994629
2019-03-11,146.451146801,105.084422738
2019-03-12,147.015014258,105.260285375
2019-03-13,146.234213807,105.660524479
2019-03-14,145.837284116,105.640599156
2019-03-15,145.981524298,105.736760499
2019-03-18,145.113305605,105.715102539
2019-03-19,144.683091853,105.738493136
2019-03-20,144.88934746,105.718567813
2019-03-21,143.922698076,105.728963634
2019-03-22,144.893115297,105.668321346
2019-03-25,145.472584169,105.635401247
2019-03-26,145.168584397,105.670053983
2019-03-27,145.450224847,105.700375127
2019-03-28,145.201193746,105.71510254
2019-03-29,144.422797905,105.659658162
2019-04-01,144.489703017,106.298134828
2019-04-02,144.399318913,106.440211047
2019-04-03,144.089184782,105.734161545
2019-04-04,144.302152742,105.7367605
2019-04-05,145.859109577,105.787873286
2019-04-08,144.861678897,105.826857614
2019-04-09,143.625971682,105.648396022
2019-04-10,144.452816935,105.704706718
2019-04-11,143.947927809,105.722033086
2019-04-12,144.302072604,105.761017414
2019-04-15,144.173206162,106.000121294
2019-04-16,144.499470095,106.038239304
2019-04-17,143.916370045,106.18724607
2019-04-18,143.782293587,106.128336418
2019-04-22,142.759599295,106.186379751
2019-04-23,144.248578396,106.25741786
2019-04-24,143.713855958,106.139598557
2019-04-25,142.480953401,106.182048159
2019-04-26,143.750839083,106.315461194
2019-04-29,144.232036332,106.299867463
2019-04-30,143.728807786,106.372638209
2019-05-01,141.306296938,106.402959353
2019-05-02,141.348481561,106.365707662
2019-05-03,142.699325237,106.518179702
2019-05-06,142.482128466,106.453205821
2019-05-07,140.768958499,105.756685822
2019-05-08,139.298635396,105.662257116
2019-05-09,139.424190539,105.25248851
2019-05-10,139.805555955,105.391965773
2019-05-13,138.139183297,104.562899058
2019-05-14,138.879869135,104.181718959
2019-05-15,139.157483504,104.516117864
2019-05-16,139.196517845,104.789008162
2019-05-17,137.668342741,104.716237416
2019-05-20,136.41734981,104.453742939
2019-05-21,137.772477304,104.704975277
2019-05-22,137.304792036,104.781211297
2019-05-23,134.922640754,104.852249406
2019-05-24,135.276665562,104.941480202
2019-05-28,134.554822554,104.872174729
2019-05-29,133.847263427,104.602749705
2019-05-30,132.327887267,104.364512143
2019-05-31,130.970042528,104.232831745
2019-06-03,131.572936504,104.259687616
2019-06-04,132.981127643,104.429486024
2019-06-05,131.397951347,104.675520452
2019-06-06,131.24070758,104.652129855
2019-06-07,131.687991697,104.806334531
2019-06-10,131.57867728,105.271547515
2019-06-11,131.107463573,105.592951644
2019-06-12,130.600415651,105.571293684
2019-06-13,131.839182775,105.384168908
2019-06-14,131.040861503,105.408425823
2019-06-17,131.802827271,105.26894856
2019-06-18,133.43949511,105.438746968
2019-06-19,132.958841205,105.582555824
2019-06-20,134.170312751,105.825991296
2019-06-21,133.831510464,105.792204878
2019-06-24,133.400459578,105.554833635
2019-06-25,133.462688651,105.43268274
2019-06-26,134.554014476,105.399762641
2019-06-27,137.147256597,105.536640949
2019-06-28,139.667344256,105.679583486
2019-07-01,139.510778221,106.146529107
2019-07-02,138.938634646,106.368306619
2019-07-03,138.941276782,106.419419405
2019-07-05,138.700684811,106.561495624
2019-07-08,137.347477539,106.25395259
2019-07-09,137.848933828,106.280808461
2019-07-10,138.039512716,106.448007914
2019-07-11,137.034802486,106.635999008
2019-07-12,137.478260351,106.744288809
2019-07-15,137.159026714,106.901958759
2019-07-16,137.52726708,107.016312789
2019-07-17,137.044647991,106.838717516
2019-07-18,136.967776135,106.828321695
2019-07-19,136.351274206,106.90195876
2019-07-22,136.478307718,106.758149904
2019-07-23,136.053460887,107.040569705
2019-07-24,136.261197475,107.091682491
2019-07-25,136.571684248,107.083019307
2019-07-26,137.650552531,107.151458461
2019-07-29,137.535271513,107.186111197
2019-07-30,136.849746453,107.042302341
2019-07-31,138.397063179,106.805797416
2019-08-01,137.270811167,106.777208909
2019-08-02,137.489643944,106.457537417
2019-08-05,138.461078199,105.827723935
2019-08-06,137.731193308,105.654460254
2019-08-07,137.648821981,105.800001746
2019-08-08,137.797839559,106.347514979
2019-08-09,135.8550393,106.245289407
2019-08-12,135.841482586,106.016581348
2019-08-14,135.825897397,106.155192293
2019-08-15,136.770567093,105.839852393
2019-08-16,138.360483168,106.115341646
2019-08-19,139.780313355,106.351846571
2019-08-20,139.002136109,106.377836123
2019-08-21,138.889272728,106.399494083
2019-08-22,139.238379066,106.52077866
2019-08-23,138.66267826,106.123138511
2019-08-26,138.830965615,106.144796471
2019-08-27,138.794048611,106.141331197
2019-08-28,138.804017131,106.238358859
2019-08-29,138.529584025,106.250487317
2019-08-30,137.895938881,106.627335824
2019-09-03,137.594805042,106.802332142
2019-09-04,137.769697137,106.920151445
2019-09-05,137.457089263,107.392294977
2019-09-06,136.464830692,107.343781146
2019-09-09,137.843363261,107.214699703
2019-09-10,139.552052912,107.139330002
2019-09-11,140.255324468,107.34724642
2019-09-12,140.502973194,107.543900698
2019-09-13,141.664647358,107.770009802
2019-09-16,141.24268857,107.52657433
2019-09-17,141.825627906,107.534371196
2019-09-18,142.305627254,107.515312191
2019-09-19,141.743078869,107.784737216
2019-09-20,141.929947733,107.774341395
2019-09-23,142.281062244,107.724961246
2019-09-24,143.150784465,107.637463087
2019-09-25,142.246168192,107.599345077
2019-09-26,143.361709602,107.593280848
2019-09-27,142.408068401,107.575088161
2019-09-30,141.732656057,107.569023932
2019-10-01,145.0017856,107.47199627
2019-10-02,146.435596341,107.059628708
2019-10-03,145.554463273,107.031906519
2019-10-04,145.166501302,107.232892389
2019-10-07,145.836368601,107.206902837
2019-10-08,148.736598781,106.921884081
2019-10-09,147.915299951,107.018045424
2019-10-10,147.458573926,107.154057414
2019-10-11,145.19704684,107.683377961
