Date,Billionaires,MSCI ACWI
02-Jan-2004,1,1
05-Jan-2004,0.999501,1
06-Jan-2004,1.005973,1.002093
07-Jan-2004,1.005621,1.000062
08-Jan-2004,1.003773,1.006939
09-Jan-2004,1.004051,1.005167
12-Jan-2004,1.011332,1.006233
13-Jan-2004,1.010378,1.003214
14-Jan-2004,1.019124,1.007491
15-Jan-2004,1.016811,1.00426
16-Jan-2004,1.021009,1.006951
20-Jan-2004,1.03294,1.012664
21-Jan-2004,1.03682,1.019363
22-Jan-2004,1.042639,1.020478
23-Jan-2004,1.046685,1.018932
26-Jan-2004,1.051708,1.02108
27-Jan-2004,1.042621,1.017425
28-Jan-2004,1.029042,1.009744
29-Jan-2004,1.030686,1.002082
30-Jan-2004,1.026981,1.000446
02-Feb-2004,1.021113,1.003466
03-Feb-2004,1.024694,1.005457
04-Feb-2004,1.020626,0.996839
05-Feb-2004,1.023864,0.999349
06-Feb-2004,1.031873,1.011657
09-Feb-2004,1.039833,1.014187
10-Feb-2004,1.044411,1.017722
11-Feb-2004,1.050427,1.024083
12-Feb-2004,1.047103,1.026263
13-Feb-2004,1.04826,1.023206
17-Feb-2004,1.051989,1.034042
18-Feb-2004,1.05004,1.031076
19-Feb-2004,1.041881,1.027846
20-Feb-2004,1.039899,1.019841
23-Feb-2004,1.031057,1.019349
24-Feb-2004,1.022957,1.016589
25-Feb-2004,1.023234,1.016653
26-Feb-2004,1.035286,1.015591
27-Feb-2004,1.039732,1.018554
01-Mar-2004,1.052813,1.030631
02-Mar-2004,1.048252,1.025301
03-Mar-2004,1.039415,1.019995
04-Mar-2004,1.044828,1.024689
05-Mar-2004,1.042704,1.032252
08-Mar-2004,1.038237,1.026084
09-Mar-2004,1.03159,1.022083
10-Mar-2004,1.025413,1.006739
11-Mar-2004,1.010909,0.989849
12-Mar-2004,1.014412,0.994013
15-Mar-2004,1.001542,0.983077
16-Mar-2004,1.01123,0.991819
17-Mar-2004,1.021494,1.001663
18-Mar-2004,1.013837,1.003313
19-Mar-2004,1.012463,0.997309
22-Mar-2004,0.993544,0.984057
23-Mar-2004,0.994223,0.982427
24-Mar-2004,1.000206,0.979983
25-Mar-2004,1.016158,0.992447
26-Mar-2004,1.013845,0.993318
29-Mar-2004,1.017082,1.005668
30-Mar-2004,1.022768,1.00905
31-Mar-2004,1.021707,1.012734
01-Apr-2004,1.029362,1.021579
02-Apr-2004,1.039941,1.026249
05-Apr-2004,1.04949,1.029999
06-Apr-2004,1.052516,1.029088
07-Apr-2004,1.047785,1.028552
08-Apr-2004,1.049006,1.027439
12-Apr-2004,1.051659,1.029694
13-Apr-2004,1.052533,1.019448
14-Apr-2004,1.044576,1.011262
15-Apr-2004,1.034537,1.009351
16-Apr-2004,1.039725,1.016609
19-Apr-2004,1.039605,1.016854
20-Apr-2004,1.033291,1.0095
21-Apr-2004,1.030973,1.006654
22-Apr-2004,1.039803,1.015034
23-Apr-2004,1.048326,1.017452
26-Apr-2004,1.038465,1.017162
27-Apr-2004,1.04122,1.017328
28-Apr-2004,1.033834,1.002367
29-Apr-2004,1.020965,0.996285
30-Apr-2004,1.012176,0.988948
03-May-2004,1.017161,0.994548
04-May-2004,1.019726,1.002088
05-May-2004,1.018627,1.006359
06-May-2004,1.00865,0.994536
07-May-2004,0.99266,0.979024
10-May-2004,0.962152,0.955546
11-May-2004,0.978643,0.962342
12-May-2004,0.979776,0.966417
13-May-2004,0.978124,0.963449
14-May-2004,0.970008,0.960628
17-May-2004,0.950728,0.950283
18-May-2004,0.966929,0.957371
19-May-2004,0.983237,0.968638
20-May-2004,0.984523,0.963074
21-May-2004,0.994701,0.970663
24-May-2004,1.003112,0.972618
25-May-2004,1.010358,0.981986
26-May-2004,1.013201,0.987154
27-May-2004,1.02155,0.997887
28-May-2004,1.022394,0.996205
01-Jun-2004,1.018196,0.995792
02-Jun-2004,1.021327,0.998898
03-Jun-2004,1.009615,0.991465
04-Jun-2004,1.01565,0.996836
07-Jun-2004,1.031383,1.014806
08-Jun-2004,1.032056,1.015779
09-Jun-2004,1.0247,1.005399
10-Jun-2004,1.027255,1.008731
14-Jun-2004,1.014793,0.995152
15-Jun-2004,1.024199,1.000995
16-Jun-2004,1.025998,1.004743
17-Jun-2004,1.026547,1.005853
18-Jun-2004,1.022948,1.008902
21-Jun-2004,1.020425,1.007644
22-Jun-2004,1.018334,1.005945
23-Jun-2004,1.024297,1.01199
24-Jun-2004,1.031299,1.017628
25-Jun-2004,1.039095,1.013437
28-Jun-2004,1.042623,1.016864
29-Jun-2004,1.04084,1.014462
30-Jun-2004,1.047548,1.016344
01-Jul-2004,1.046082,1.011025
02-Jul-2004,1.046824,1.009167
06-Jul-2004,1.037734,1.000368
07-Jul-2004,1.038399,1.00382
08-Jul-2004,1.026859,0.999838
09-Jul-2004,1.030709,1.002895
12-Jul-2004,1.030109,1.003951
13-Jul-2004,1.028429,1.002388
14-Jul-2004,1.021346,0.99986
15-Jul-2004,1.016174,0.993714
16-Jul-2004,1.014257,0.995141
19-Jul-2004,1.013724,0.993973
20-Jul-2004,1.017471,0.995336
21-Jul-2004,1.018753,0.987022
22-Jul-2004,1.017658,0.98426
23-Jul-2004,1.011432,0.974008
26-Jul-2004,1.009212,0.97017
27-Jul-2004,1.016194,0.973638
28-Jul-2004,1.01923,0.97495
29-Jul-2004,1.020064,0.98085
30-Jul-2004,1.016958,0.983818
02-Aug-2004,1.01765,0.985961
03-Aug-2004,1.014475,0.98441
04-Aug-2004,1.011451,0.979762
05-Aug-2004,1.010143,0.971771
06-Aug-2004,0.998178,0.962827
09-Aug-2004,0.994897,0.960186
10-Aug-2004,1.010766,0.969635
11-Aug-2004,1.00453,0.964414
12-Aug-2004,1.002231,0.95783
13-Aug-2004,1.004558,0.959469
16-Aug-2004,1.009591,0.967933
17-Aug-2004,1.012252,0.970499
18-Aug-2004,1.015351,0.977375
19-Aug-2004,1.020563,0.980315
20-Aug-2004,1.025197,0.982929
23-Aug-2004,1.030759,0.982552
24-Aug-2004,1.036563,0.980751
25-Aug-2004,1.045291,0.986103
26-Aug-2004,1.051964,0.989098
27-Aug-2004,1.050335,0.992264
30-Aug-2004,1.047365,0.987276
31-Aug-2004,1.046426,0.989813
01-Sep-2004,1.054088,0.99469
02-Sep-2004,1.058177,1.001473
03-Sep-2004,1.056886,0.996354
07-Sep-2004,1.072301,1.004796
08-Sep-2004,1.07181,1.003557
09-Sep-2004,1.067756,1.00248
10-Sep-2004,1.075526,1.00956
13-Sep-2004,1.084047,1.013035
14-Sep-2004,1.085602,1.015523
15-Sep-2004,1.079907,1.005866
16-Sep-2004,1.086694,1.009262
17-Sep-2004,1.090237,1.012826
20-Sep-2004,1.084357,1.009436
21-Sep-2004,1.091013,1.017471
22-Sep-2004,1.083403,1.007317
23-Sep-2004,1.08411,1.004508
24-Sep-2004,1.079467,1.003806
27-Sep-2004,1.074245,0.998416
28-Sep-2004,1.078701,1.003205
29-Sep-2004,1.081666,1.007347
30-Sep-2004,1.085429,1.010364
01-Oct-2004,1.095423,1.024842
04-Oct-2004,1.105464,1.028952
05-Oct-2004,1.106755,1.030326
06-Oct-2004,1.111944,1.034484
07-Oct-2004,1.10703,1.028179
08-Oct-2004,1.102295,1.027507
11-Oct-2004,1.105954,1.027857
12-Oct-2004,1.104174,1.019877
13-Oct-2004,1.105273,1.014681
14-Oct-2004,1.09956,1.010114
15-Oct-2004,1.098638,1.014179
18-Oct-2004,1.099039,1.016308
19-Oct-2004,1.10064,1.015583
20-Oct-2004,1.092816,1.013817
21-Oct-2004,1.098921,1.017402
22-Oct-2004,1.091386,1.013196
25-Oct-2004,1.0852,1.010281
26-Oct-2004,1.086997,1.019096
27-Oct-2004,1.100833,1.03036
28-Oct-2004,1.104605,1.034814
29-Oct-2004,1.100743,1.03506
01-Nov-2004,1.105355,1.037913
02-Nov-2004,1.111698,1.041313
03-Nov-2004,1.117481,1.052734
04-Nov-2004,1.123342,1.063531
05-Nov-2004,1.129591,1.069881
08-Nov-2004,1.133419,1.068849
09-Nov-2004,1.136075,1.067217
10-Nov-2004,1.136055,1.066924
11-Nov-2004,1.140128,1.073941
12-Nov-2004,1.15171,1.084359
15-Nov-2004,1.158495,1.086462
16-Nov-2004,1.155736,1.081551
17-Nov-2004,1.161626,1.090558
18-Nov-2004,1.161476,1.089585
19-Nov-2004,1.151829,1.083959
22-Nov-2004,1.151981,1.082864
23-Nov-2004,1.158214,1.084578
24-Nov-2004,1.165772,1.090074
26-Nov-2004,1.170813,1.095761
29-Nov-2004,1.174239,1.095906
30-Nov-2004,1.168603,1.091477
01-Dec-2004,1.183242,1.102874
02-Dec-2004,1.187061,1.10467
03-Dec-2004,1.187823,1.107591
06-Dec-2004,1.189226,1.106277
07-Dec-2004,1.184195,1.099128
08-Dec-2004,1.185361,1.094176
09-Dec-2004,1.187256,1.092678
10-Dec-2004,1.192368,1.091032
13-Dec-2004,1.199621,1.102044
14-Dec-2004,1.20601,1.105709
15-Dec-2004,1.210739,1.113351
16-Dec-2004,1.209967,1.109598
17-Dec-2004,1.211441,1.103325
20-Dec-2004,1.2108,1.110119
21-Dec-2004,1.215806,1.114045
22-Dec-2004,1.220162,1.119221
23-Dec-2004,1.22469,1.123333
27-Dec-2004,1.222936,1.126586
28-Dec-2004,1.23207,1.131205
29-Dec-2004,1.235691,1.129784
30-Dec-2004,1.23863,1.133919
31-Dec-2004,1.238982,1.133699
03-Jan-2005,1.237004,1.126588
04-Jan-2005,1.216155,1.113948
05-Jan-2005,1.201148,1.107116
06-Jan-2005,1.202908,1.106297
07-Jan-2005,1.206686,1.104374
10-Jan-2005,1.208415,1.108405
11-Jan-2005,1.200675,1.105874
12-Jan-2005,1.198559,1.110387
13-Jan-2005,1.202285,1.104164
14-Jan-2005,1.212874,1.106597
18-Jan-2005,1.219926,1.11156
19-Jan-2005,1.21623,1.107129
20-Jan-2005,1.199268,1.097046
21-Jan-2005,1.198747,1.094631
24-Jan-2005,1.193543,1.094996
25-Jan-2005,1.204399,1.095311
26-Jan-2005,1.204656,1.104431
27-Jan-2005,1.203595,1.104569
28-Jan-2005,1.207477,1.100681
31-Jan-2005,1.213681,1.109658
01-Feb-2005,1.21779,1.114816
02-Feb-2005,1.215452,1.119388
03-Feb-2005,1.207716,1.11463
04-Feb-2005,1.21806,1.125168
07-Feb-2005,1.219804,1.123779
08-Feb-2005,1.224205,1.121658
09-Feb-2005,1.219466,1.117648
10-Feb-2005,1.220822,1.124049
11-Feb-2005,1.224434,1.13106
14-Feb-2005,1.230008,1.136835
15-Feb-2005,1.235492,1.14047
16-Feb-2005,1.230987,1.138229
17-Feb-2005,1.230715,1.136461
18-Feb-2005,1.232818,1.138262
22-Feb-2005,1.218353,1.133119
23-Feb-2005,1.216658,1.131244
24-Feb-2005,1.223245,1.136386
25-Feb-2005,1.231572,1.147686
28-Feb-2005,1.241243,1.148106
01-Mar-2005,1.239891,1.150949
02-Mar-2005,1.237797,1.148637
03-Mar-2005,1.238192,1.149652
04-Mar-2005,1.250768,1.162656
07-Mar-2005,1.25283,1.162829
08-Mar-2005,1.244003,1.163455
09-Mar-2005,1.2338,1.156943
10-Mar-2005,1.222506,1.154302
11-Mar-2005,1.219446,1.153171
14-Mar-2005,1.215472,1.151636
15-Mar-2005,1.217562,1.148008
16-Mar-2005,1.207623,1.142973
17-Mar-2005,1.208218,1.141594
18-Mar-2005,1.202896,1.140084
21-Mar-2005,1.197918,1.133071
22-Mar-2005,1.19556,1.128518
23-Mar-2005,1.189873,1.118435
24-Mar-2005,1.192325,1.117345
28-Mar-2005,1.193097,1.117019
29-Mar-2005,1.177612,1.111253
30-Mar-2005,1.180824,1.119225
31-Mar-2005,1.188022,1.122806
01-Apr-2005,1.191601,1.120913
04-Apr-2005,1.192407,1.115117
05-Apr-2005,1.194047,1.121403
06-Apr-2005,1.196917,1.125067
07-Apr-2005,1.198847,1.131773
08-Apr-2005,1.195672,1.12642
11-Apr-2005,1.191331,1.128137
12-Apr-2005,1.195981,1.126648
13-Apr-2005,1.1902,1.122598
14-Apr-2005,1.179795,1.110391
15-Apr-2005,1.158718,1.097135
18-Apr-2005,1.146745,1.089894
19-Apr-2005,1.150984,1.09946
20-Apr-2005,1.150082,1.092426
21-Apr-2005,1.167345,1.103124
22-Apr-2005,1.15974,1.103586
25-Apr-2005,1.166574,1.107863
26-Apr-2005,1.162937,1.101012
27-Apr-2005,1.152841,1.098226
28-Apr-2005,1.147309,1.089788
29-Apr-2005,1.148912,1.098036
02-May-2005,1.155563,1.100374
03-May-2005,1.158045,1.10222
04-May-2005,1.172226,1.115028
05-May-2005,1.171741,1.115876
06-May-2005,1.177258,1.116481
09-May-2005,1.178184,1.117686
10-May-2005,1.17003,1.110269
11-May-2005,1.169129,1.109227
12-May-2005,1.171872,1.101199
13-May-2005,1.174634,1.095247
16-May-2005,1.178792,1.097311
17-May-2005,1.179448,1.101098
18-May-2005,1.19622,1.11146
19-May-2005,1.199225,1.118058
20-May-2005,1.199024,1.114716
23-May-2005,1.201883,1.120978
24-May-2005,1.207089,1.121687
25-May-2005,1.200492,1.118146
26-May-2005,1.214039,1.122049
27-May-2005,1.21395,1.125111
31-May-2005,1.2173,1.118542
01-Jun-2005,1.226669,1.126278
02-Jun-2005,1.229716,1.128687
03-Jun-2005,1.225349,1.125455
06-Jun-2005,1.225641,1.126285
07-Jun-2005,1.223818,1.129081
08-Jun-2005,1.224528,1.129824
09-Jun-2005,1.230299,1.12704
10-Jun-2005,1.231374,1.126559
13-Jun-2005,1.232011,1.12603
14-Jun-2005,1.235262,1.128726
15-Jun-2005,1.236745,1.132334
16-Jun-2005,1.243998,1.136965
17-Jun-2005,1.251651,1.146408
20-Jun-2005,1.251005,1.143062
21-Jun-2005,1.253849,1.143801
22-Jun-2005,1.258014,1.145265
23-Jun-2005,1.251961,1.137862
24-Jun-2005,1.245364,1.13075
27-Jun-2005,1.240608,1.128134
28-Jun-2005,1.248668,1.134622
29-Jun-2005,1.25375,1.134423
30-Jun-2005,1.255203,1.129843
01-Jul-2005,1.255762,1.129421
05-Jul-2005,1.258756,1.132726
06-Jul-2005,1.26179,1.131329
07-Jul-2005,1.252756,1.126544
08-Jul-2005,1.268806,1.137409
11-Jul-2005,1.283253,1.149321
12-Jul-2005,1.28416,1.155267
13-Jul-2005,1.289346,1.153442
14-Jul-2005,1.294872,1.157732
15-Jul-2005,1.299382,1.155579
18-Jul-2005,1.301206,1.152938
19-Jul-2005,1.31398,1.155693
20-Jul-2005,1.32134,1.158815
21-Jul-2005,1.319688,1.161867
22-Jul-2005,1.326086,1.165045
25-Jul-2005,1.320135,1.161892
26-Jul-2005,1.318444,1.160503
27-Jul-2005,1.330144,1.166006
28-Jul-2005,1.336586,1.173097
29-Jul-2005,1.329018,1.17163
01-Aug-2005,1.330573,1.175807
02-Aug-2005,1.343362,1.185108
03-Aug-2005,1.336951,1.189257
04-Aug-2005,1.330625,1.183306
05-Aug-2005,1.322358,1.173394
08-Aug-2005,1.319761,1.175361
09-Aug-2005,1.326085,1.181461
10-Aug-2005,1.327154,1.189416
11-Aug-2005,1.325877,1.197379
12-Aug-2005,1.320472,1.193662
15-Aug-2005,1.322573,1.193061
16-Aug-2005,1.316043,1.184322
17-Aug-2005,1.319818,1.182145
18-Aug-2005,1.315655,1.173855
19-Aug-2005,1.315553,1.176217
22-Aug-2005,1.318186,1.184373
23-Aug-2005,1.309633,1.179137
24-Aug-2005,1.303338,1.174589
25-Aug-2005,1.297262,1.174713
26-Aug-2005,1.294627,1.170681
29-Aug-2005,1.297548,1.170286
30-Aug-2005,1.301647,1.167263
31-Aug-2005,1.310994,1.180526
01-Sep-2005,1.31293,1.192494
02-Sep-2005,1.316377,1.194362
06-Sep-2005,1.329958,1.205373
07-Sep-2005,1.33607,1.207402
08-Sep-2005,1.332764,1.202954
09-Sep-2005,1.339382,1.212699
12-Sep-2005,1.346019,1.210406
13-Sep-2005,1.339991,1.202696
14-Sep-2005,1.336521,1.20393
15-Sep-2005,1.333914,1.202989
16-Sep-2005,1.332762,1.209523
19-Sep-2005,1.333168,1.206165
20-Sep-2005,1.326062,1.205418
21-Sep-2005,1.326261,1.199415
22-Sep-2005,1.328781,1.196225
23-Sep-2005,1.331879,1.194507
26-Sep-2005,1.339462,1.201585
27-Sep-2005,1.337512,1.198589
28-Sep-2005,1.341629,1.204728
29-Sep-2005,1.347025,1.213058
30-Sep-2005,1.351434,1.216045
03-Oct-2005,1.356369,1.212789
04-Oct-2005,1.353572,1.20911
05-Oct-2005,1.332904,1.19342
06-Oct-2005,1.312625,1.184947
07-Oct-2005,1.311929,1.185316
10-Oct-2005,1.312824,1.180554
11-Oct-2005,1.31633,1.181541
12-Oct-2005,1.297081,1.174723
13-Oct-2005,1.286065,1.164922
14-Oct-2005,1.288626,1.173752
17-Oct-2005,1.292681,1.17399
18-Oct-2005,1.281576,1.162251
19-Oct-2005,1.273767,1.164146
20-Oct-2005,1.270483,1.157017
21-Oct-2005,1.274632,1.157989
24-Oct-2005,1.288061,1.170443
25-Oct-2005,1.283981,1.174173
26-Oct-2005,1.272626,1.172804
27-Oct-2005,1.255164,1.164936
28-Oct-2005,1.257596,1.171454
31-Oct-2005,1.281165,1.18329
01-Nov-2005,1.283146,1.185247
02-Nov-2005,1.291103,1.196672
03-Nov-2005,1.297717,1.203874
04-Nov-2005,1.295447,1.198408
07-Nov-2005,1.30168,1.200576
08-Nov-2005,1.304066,1.198323
09-Nov-2005,1.30473,1.198126
10-Nov-2005,1.307596,1.202519
11-Nov-2005,1.316066,1.208678
14-Nov-2005,1.315586,1.206296
15-Nov-2005,1.314303,1.201032
16-Nov-2005,1.310691,1.201361
17-Nov-2005,1.324809,1.214538
18-Nov-2005,1.33338,1.220344
21-Nov-2005,1.339334,1.227032
22-Nov-2005,1.344765,1.228586
23-Nov-2005,1.359861,1.236976
25-Nov-2005,1.366748,1.237076
28-Nov-2005,1.362105,1.232994
29-Nov-2005,1.359485,1.231915
30-Nov-2005,1.349752,1.226377
01-Dec-2005,1.366654,1.239055
02-Dec-2005,1.373011,1.244752
05-Dec-2005,1.366737,1.245219
06-Dec-2005,1.369612,1.248572
07-Dec-2005,1.366864,1.244725
08-Dec-2005,1.362524,1.244701
09-Dec-2005,1.363911,1.248224
12-Dec-2005,1.37154,1.256233
13-Dec-2005,1.373416,1.26066
14-Dec-2005,1.37229,1.266443
15-Dec-2005,1.372197,1.260383
16-Dec-2005,1.373116,1.26329
19-Dec-2005,1.369528,1.259838
20-Dec-2005,1.371656,1.258519
21-Dec-2005,1.376061,1.262027
22-Dec-2005,1.383752,1.266827
23-Dec-2005,1.387664,1.268201
27-Dec-2005,1.387643,1.262144
28-Dec-2005,1.385038,1.265531
29-Dec-2005,1.390216,1.264817
30-Dec-2005,1.385776,1.256539
03-Jan-2006,1.403353,1.280293
04-Jan-2006,1.412972,1.294937
05-Jan-2006,1.419383,1.295565
06-Jan-2006,1.429445,1.308357
09-Jan-2006,1.44471,1.31045
10-Jan-2006,1.435941,1.305273
11-Jan-2006,1.444597,1.31278
12-Jan-2006,1.442817,1.309586
13-Jan-2006,1.441467,1.308699
17-Jan-2006,1.427535,1.297571
18-Jan-2006,1.436332,1.286543
19-Jan-2006,1.44946,1.298907
20-Jan-2006,1.441074,1.285208
23-Jan-2006,1.431718,1.289524
24-Jan-2006,1.438712,1.293012
25-Jan-2006,1.444976,1.295902
26-Jan-2006,1.451004,1.305831
27-Jan-2006,1.466157,1.316381
30-Jan-2006,1.465751,1.31624
31-Jan-2006,1.463897,1.318393
01-Feb-2006,1.468743,1.320043
02-Feb-2006,1.458048,1.309904
03-Feb-2006,1.446431,1.300761
06-Feb-2006,1.454462,1.303846
07-Feb-2006,1.447673,1.295423
08-Feb-2006,1.450584,1.293381
09-Feb-2006,1.45514,1.299206
10-Feb-2006,1.450243,1.297079
13-Feb-2006,1.441902,1.291085
14-Feb-2006,1.446909,1.298328
15-Feb-2006,1.449444,1.300615
16-Feb-2006,1.458789,1.308257
17-Feb-2006,1.462437,1.308274
21-Feb-2006,1.464896,1.30959
22-Feb-2006,1.474932,1.314943
23-Feb-2006,1.482465,1.318641
24-Feb-2006,1.492186,1.320213
27-Feb-2006,1.498463,1.326398
28-Feb-2006,1.485043,1.316457
01-Mar-2006,1.492515,1.323798
02-Mar-2006,1.501948,1.322413
03-Mar-2006,1.513793,1.319344
06-Mar-2006,1.515175,1.316253
07-Mar-2006,1.492398,1.303957
08-Mar-2006,1.481614,1.300821
09-Mar-2006,1.486274,1.304025
10-Mar-2006,1.486945,1.308801
13-Mar-2006,1.489125,1.318535
14-Mar-2006,1.491496,1.330429
15-Mar-2006,1.505301,1.336554
16-Mar-2006,1.503884,1.340994
17-Mar-2006,1.512228,1.345325
20-Mar-2006,1.520187,1.347067
21-Mar-2006,1.520131,1.338716
22-Mar-2006,1.522301,1.342973
23-Mar-2006,1.520836,1.336591
24-Mar-2006,1.528946,1.341791
27-Mar-2006,1.529942,1.340763
28-Mar-2006,1.530672,1.335954
29-Mar-2006,1.532274,1.339487
30-Mar-2006,1.539298,1.350862
31-Mar-2006,1.535826,1.344151
03-Apr-2006,1.553062,1.353625
04-Apr-2006,1.558607,1.361329
05-Apr-2006,1.568788,1.367222
06-Apr-2006,1.575677,1.370195
07-Apr-2006,1.574959,1.358385
10-Apr-2006,1.570496,1.35894
11-Apr-2006,1.556783,1.349339
12-Apr-2006,1.549896,1.345505
13-Apr-2006,1.552984,1.346924
17-Apr-2006,1.54627,1.35263
18-Apr-2006,1.557887,1.367696
19-Apr-2006,1.572163,1.378051
20-Apr-2006,1.576676,1.378753
21-Apr-2006,1.577527,1.385123
24-Apr-2006,1.572684,1.380744
25-Apr-2006,1.567424,1.379289
26-Apr-2006,1.572787,1.385317
27-Apr-2006,1.571335,1.389591
28-Apr-2006,1.566589,1.388889
01-May-2006,1.563058,1.391038
02-May-2006,1.573856,1.402293
03-May-2006,1.572492,1.39559
04-May-2006,1.587053,1.402451
05-May-2006,1.59902,1.418221
08-May-2006,1.605726,1.422196
09-May-2006,1.605596,1.426085
10-May-2006,1.598653,1.423027
11-May-2006,1.582531,1.411764
12-May-2006,1.559234,1.393064
15-May-2006,1.53827,1.379843
16-May-2006,1.531576,1.376673
17-May-2006,1.505044,1.353917
18-May-2006,1.494321,1.340687
19-May-2006,1.49236,1.337165
22-May-2006,1.452569,1.320026
23-May-2006,1.468092,1.327367
24-May-2006,1.451976,1.318476
25-May-2006,1.474199,1.331139
26-May-2006,1.49612,1.345421
30-May-2006,1.48277,1.332226
31-May-2006,1.491552,1.334137
01-Jun-2006,1.499251,1.343476
02-Jun-2006,1.511843,1.355639
05-Jun-2006,1.49759,1.339175
06-Jun-2006,1.476021,1.31843
07-Jun-2006,1.46698,1.309246
08-Jun-2006,1.434747,1.284932
09-Jun-2006,1.443551,1.293361
12-Jun-2006,1.428974,1.27861
13-Jun-2006,1.40056,1.250882
14-Jun-2006,1.410505,1.258457
15-Jun-2006,1.446377,1.285005
16-Jun-2006,1.45035,1.288294
19-Jun-2006,1.455099,1.279258
20-Jun-2006,1.444898,1.279523
21-Jun-2006,1.458978,1.289468
22-Jun-2006,1.456719,1.289617
23-Jun-2006,1.462838,1.287217
26-Jun-2006,1.461138,1.290828
27-Jun-2006,1.450633,1.285287
28-Jun-2006,1.460978,1.284807
29-Jun-2006,1.486776,1.310982
30-Jun-2006,1.506819,1.333561
03-Jul-2006,1.512295,1.342823
05-Jul-2006,1.493911,1.328255
06-Jul-2006,1.491934,1.334464
07-Jul-2006,1.480632,1.333868
10-Jul-2006,1.478962,1.335175
11-Jul-2006,1.477193,1.333094
12-Jul-2006,1.472825,1.321746
13-Jul-2006,1.454729,1.304472
14-Jul-2006,1.437251,1.288672
17-Jul-2006,1.43257,1.279034
18-Jul-2006,1.427418,1.274411
19-Jul-2006,1.451335,1.29847
20-Jul-2006,1.45322,1.303079
21-Jul-2006,1.437805,1.294573
24-Jul-2006,1.455061,1.309757
25-Jul-2006,1.461458,1.318479
26-Jul-2006,1.461012,1.318744
27-Jul-2006,1.457407,1.329832
28-Jul-2006,1.470805,1.343453
31-Jul-2006,1.469262,1.342663
01-Aug-2006,1.461096,1.333817
02-Aug-2006,1.476006,1.346371
03-Aug-2006,1.468936,1.343244
04-Aug-2006,1.469357,1.352192
07-Aug-2006,1.462219,1.341294
08-Aug-2006,1.461233,1.34171
09-Aug-2006,1.45921,1.345685
10-Aug-2006,1.455678,1.340863
11-Aug-2006,1.455362,1.337534
14-Aug-2006,1.463472,1.341757
15-Aug-2006,1.478335,1.356892
16-Aug-2006,1.496237,1.370997
17-Aug-2006,1.505303,1.3742
18-Aug-2006,1.503605,1.373552
21-Aug-2006,1.496981,1.37242
22-Aug-2006,1.498342,1.372858
23-Aug-2006,1.491468,1.366839
24-Aug-2006,1.491777,1.366225
25-Aug-2006,1.488263,1.363181
28-Aug-2006,1.502731,1.368301
29-Aug-2006,1.513417,1.371982
30-Aug-2006,1.523921,1.377763
31-Aug-2006,1.522329,1.377465
01-Sep-2006,1.529345,1.384123
05-Sep-2006,1.539051,1.390983
06-Sep-2006,1.530446,1.375986
07-Sep-2006,1.517278,1.36262
08-Sep-2006,1.529354,1.363917
11-Sep-2006,1.525686,1.35558
12-Sep-2006,1.544101,1.367147
13-Sep-2006,1.543786,1.372324
14-Sep-2006,1.54437,1.375484
15-Sep-2006,1.552083,1.374412
18-Sep-2006,1.551306,1.378253
19-Sep-2006,1.545627,1.375591
20-Sep-2006,1.557079,1.379465
21-Sep-2006,1.56322,1.379765
22-Sep-2006,1.554188,1.373172
25-Sep-2006,1.555433,1.375559
26-Sep-2006,1.571229,1.383898
27-Sep-2006,1.580049,1.393632
28-Sep-2006,1.588314,1.396116
29-Sep-2006,1.590627,1.393517
02-Oct-2006,1.584502,1.395994
03-Oct-2006,1.583083,1.393135
04-Oct-2006,1.59768,1.400577
05-Oct-2006,1.615821,1.410886
06-Oct-2006,1.612922,1.40439
09-Oct-2006,1.613982,1.405834
10-Oct-2006,1.620222,1.408465
11-Oct-2006,1.613498,1.406103
12-Oct-2006,1.63334,1.415911
13-Oct-2006,1.642101,1.420688
16-Oct-2006,1.650056,1.427982
17-Oct-2006,1.640151,1.420495
18-Oct-2006,1.651483,1.424642
19-Oct-2006,1.648541,1.429097
20-Oct-2006,1.655448,1.432058
23-Oct-2006,1.664491,1.436313
24-Oct-2006,1.663522,1.437182
25-Oct-2006,1.669314,1.443722
26-Oct-2006,1.674358,1.452677
27-Oct-2006,1.66567,1.447644
30-Oct-2006,1.668385,1.442671
31-Oct-2006,1.667675,1.445789
01-Nov-2006,1.668046,1.44376
02-Nov-2006,1.667592,1.441409
03-Nov-2006,1.665739,1.439548
06-Nov-2006,1.683383,1.452653
07-Nov-2006,1.690709,1.461838
08-Nov-2006,1.692031,1.459319
09-Nov-2006,1.69208,1.455808
10-Nov-2006,1.700629,1.459138
13-Nov-2006,1.702854,1.457459
14-Nov-2006,1.712971,1.464626
15-Nov-2006,1.719962,1.468697
16-Nov-2006,1.72647,1.4702
17-Nov-2006,1.72496,1.467181
20-Nov-2006,1.723282,1.46343
21-Nov-2006,1.735488,1.46791
22-Nov-2006,1.755434,1.478561
24-Nov-2006,1.748203,1.477942
27-Nov-2006,1.732175,1.463732
28-Nov-2006,1.722536,1.463354
29-Nov-2006,1.742522,1.481071
30-Nov-2006,1.745751,1.486662
01-Dec-2006,1.734639,1.484865
04-Dec-2006,1.756896,1.493876
05-Dec-2006,1.76514,1.50033
06-Dec-2006,1.760482,1.502477
07-Dec-2006,1.762353,1.502011
08-Dec-2006,1.759759,1.501941
11-Dec-2006,1.761531,1.501064
12-Dec-2006,1.752965,1.502451
